,genre,storyline,title
460,Action Mystery Sci-Fi,"Awakening in an elevator, remembering nothing of his past, Thomas emerges into a world of about thirty teenage boys, all without past memories, who have learned to survive under their own set of rules in a completely enclosed environment, subsisting on their own agriculture and supplies. With a new boy arriving every thirty days, the group has been in ""The Glade"" for three years, trying to find a way to escape through the Maze that surrounds their living space (patrolled by cyborg monsters named 'Grievers'). They have begun to give up hope when a comatose girl arrives with a strange note, and their world begins to change with the boys dividing into two factions: those willing to risk their lives to escape and those wanting to hang onto what they've got and survive.",Labirint: Nemoguci bijeg
461,Action Thriller,"When Jack finds an opportunity to move to southeast Asia to head his company's new plant, he immediately jumps at it.. But when he arrives; he sees the many problems. Jack goes to the market, and finds himself caught in the middle of a violent uprising headed by armed rebels executing foreigners. Jack must get back to the hotel and with the help of a British tourist, must get his family to the American embassy in the midst of the chaos.",Bez izlaza
462,Action Adventure Drama,"In Alaska, a team of oil workers board a flight home; however, they cross a storm and the airplane crashes. Only seven workers survive in the wilderness and John Ottway, who is a huntsman that kills wolves to protect the workers, assumes leadership of the group. Shortly after they learn that they are surrounded by a pack of wolves and Ottway advises that they should seek protection in the woods. But while they walk through the heavy snow, they are chased and attacked by the carnivorous mammals.",Opstanak
463,Action Adventure Crime,None,Sigurna kuća
464,Action Biography Crime,"In Pittsburgh, Pennsylvania, addicted gang biker Sam Childers is released from prison and learns that his wife Lynn is no longer a stripper but has converted to Christianity. One night, Sam and his best friend Donnie give a ride to a hitchhiker who threatens Donnie with a pocketknife; however Sam reacts and turns the tables on the stranger. Sam is affected by the incident and is convinced by Lynn and his mother Daisy to join their church, and he is baptized. Sam finds a straight job in construction. When he meets a preacher from Africa, he decides to visit the continent. Sam travels to Northern Uganda and South Sudan many times and builds an orphanage for the victims of the cruel Lord's Resistance Army (LRA). Further, he fights whenever necessary and becomes a legend known as The Machine Gun Preacher.",Machine Gun Preacher
465,Action Comedy Drama,"Frank Darrbo is a hapless fry cook. When his wife Sarah falls off the wagon and dumps him for Jacques, a drug dealer, Frank tries to get her back by reporting her kidnapped, grabbing her from Jacques' car, and wailing for her to return. After watching Christian TV and having a vision, he becomes a superhero to fight evil. He sews a costume, finds a weapon (a pipe wrench) and looks for crimes to stop. He has problems: his wrench inflicts real injury, so the cops want him for being a vigilante, his sense of boundaries is flawed, and Jacques' gang has guns. Libby, a clerk at a comic book store, becomes his sidekick, and it's time to go save Sarah. What chance do they have?",Super
466,Action Adventure Comedy,"After breaking out of a moon-based maximum security prison, Boris the Animal decides to go back in time and eliminate the person who arrested him - Agent K. When he does so, Agent J realizes that the time line has been changed and he too travels back to July 15, 1969, the day before Agent K is killed. After overcoming some disbelief, J manages to convince young K and others of just who he is and why he's there. With the help of a being who can see all time lines, they track Boris down. J also learns a secret, something old K had never told him.",Ljudi u crnom 3
467,Action Comedy Crime,"Victor Maynard is a middle-aged, solitary assassin, who lives to please his formidable mother, despite his own peerless reputation for lethal efficiency. His professional routine is interrupted when he finds himself drawn to one of his intended victims, Rose. He spares her life, unexpectedly acquiring in the process a young apprentice, Tony. Believing Victor to be a private detective, his two new companions tag along, while he attempts to thwart the murderous attentions of his unhappy client.",Divlja meta
468,Action Crime Drama,"Russell and his younger brother Rodney live in the economically-depressed Rust Belt, and have always dreamed of escaping and finding better lives. But when a cruel twist of fate lands Russell in prison, his brother becomes involved with one of the most violent and ruthless crime rings in the Northeast - a mistake that will cost him everything. Once released, Russell must choose between his own freedom, or risk it all to seek justice for his brother.",Čelična pravda
469,Action Horror Mystery,"Two crew members are stranded on a spacecraft and quickly - and horrifically - realize they are not alone. Two astronauts awaken in a hyper-sleep chamber aboard a seemingly abandoned spacecraft. It's pitch black, they are disoriented, and the only sound is a low rumble and creak from the belly of the ship. They can't remember anything: Who are they? What is their mission? With Lt. Payton staying behind to guide him via radio transmitter, Cpl. Bower ventures deep into the ship and begins to uncover a terrifying reality. Slowly the spacecraft's shocking, deadly secrets are revealed...and the astronauts find their own survival is more important than they could ever have imagined.",Pandorum
470,Action Adventure Sci-Fi,"Sam Flynn, the tech-savvy 27-year-old son of Kevin Flynn, looks into his father's disappearance and finds himself pulled into the same world of fierce programs and gladiatorial games where his father has been living for 20 years. Along with Kevin's loyal confidant Quorra, father and son embark on a life-and-death journey across a visually-stunning cyber universe that has become far more advanced and exceedingly dangerous. Meanwhile, the malevolent program CLU, who dominates the digital world, plans to invade the real world and will stop at nothing to prevent their escape.",Tron: Nasljedstvo
471,Action Drama Thriller,"Hanna (Ronan) is a teenage girl. Uniquely, she has the strength, the stamina, and the skills of a soldier; these come from being raised by her father (Bana), an ex-CIA man, in the wilds of Finland. Living a life unlike any other teenager, her upbringing and training have been one and the same, all geared to making her the perfect assassin. The turning point in her adolescence is a sharp one; sent into the world by her father on a mission, Hanna journeys stealthily across Europe while eluding agents dispatched after her by a ruthless intelligence operative with secrets of her own (Blanchett). As she nears her ultimate target, Hanna faces startling revelations about her existence and unexpected questions about her humanity.",Hanna
472,Action Drama Thriller,"Following the American invasion of Iraq in 2003 Chief Warrant Officer Roy Miller and his men are charged with finding the so-called weapons of mass destruction, whose existence justified American involvement, according to the Pentagon and their man in Baghdad, Poundstone. Veteran CIA operative Marty tells Miller that there are no weapons, it is a deception to allow the Americans to take over the country and install a puppet leader. Also suspicious of Poundstone is Wall Street Journal reporter Lawrie Dayne, who lets slip to Miller that Poundstone told her he had secret talks in Jordan with an important Iraqi, code-named Magellan, who told him about the weapons, though it now seems likely Magellan's true information was to the contrary. So begins a hunt for the truth. Who's playing whom?",Slobodna zona
473,Action Adventure Comedy,"A pair of brothers - the Blooms, are probably the best con men in the world, Before they get out, they've decided to so one last hustle; as wine and dine an eccentric heiress the time of her life, with a romantic adventure, around the world.",The Brothers Bloom
474,Action Crime Thriller,"Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family.",Smrtna kazna
475,Action Adventure Fantasy,"When the world of the Orcs of Draenor is being destroyed by the evil fel magic that uses life-force, the powerful warlock Gul'dan creates a portal to the world of Azeroth and forms the Horde with members of the Orc clans. He also captures many prisoners to keep the portal open. The king of Azeroth, Llane Wrynn and his brother-in-law, Anduin Lothar are informed by the apprentice of magician Khadgar that he has found fel magic in dead bodies and the king decides to summon the Guardian of Tirisfal, Medivh, to protect his kingdom. Lothar and Khadgar head to Kharazhan to meet Medivh and an ominous shadow points a book out to Khadgar, who takes it and hides. Anduin, Khadgar and Medivh and a group of soldiers are attacked by Orcs and they capture the slave Garona, who is released by King Llane, and she shows them the location of the portal. Garona is contacted by the Orc chief of a clan Durotan that wants to meet King Llane to stop the fel magic. Meanwhile Khadgar learns that the gate was ...",Warcraft: Pocetak
476,Action Thriller,A runaway train carrying a cargo of toxic chemicals puts an engineer and his conductor in a race against time. They're chasing the runaway train in a separate locomotive and need to bring it under control before it derails on a curve and causes a toxic spill that will decimate a town.,Nezaustavljivi
477,Action Crime Drama,"David Kirmani,a medical professional, lives in an apartment with his sweetheart, Erica Bain, a radio host, and his dog. They usually take the dog out for a stroll in nearby Central Park and let him run and fetch. One day while at the park they let the dog run without a leash, and when he does not return or respond to their calls, they frantically search for him. They eventually find him being held by three men who want a reward. When David refuses, they start to molest Erica and David intervenes. Two of the men assault the couple, while the third uses a camcorder to film this incident. Erica is knocked unconscious, and regains her senses several days later in a hospital. She is told the shocking news that David was killed and the dog is missing. A traumatized Erica returns home to try and regain her life. She also visits the police station but does not get much help. Fearful of a repeat of this type of incident, she gets an unlicensed gun and carries it with her all the time. One day ...",Neustrašiva
478,Action Adventure Thriller,"Four American soldiers who are in Iraq are sent on a mission to recover plates for printing 100 dollar bills that were used to print a billion dollars. After doing the job and returning to the base their commanding officer is killed in an explosion and the plates are stolen by another operative. They would be court martialed and sent to different prisons. 6 months later, the leader, Hannibal Smith is visited by a CIA spook who tells him he knows where the man who took the plates is and wants him and his men to recover it. So he helps him escape and he breaks out the others and they go after the plates. But after doing it, they discover that the spook might not be ok. And a military intelligence officer who was involved with one of them is pursuing them.",A-Team
479,Action Crime Drama,"LAPD detective Tom Ludlow is a ruthlessly efficient, unorthodox undercover cop. Captain Jack Wander always covers for Tom, as do even his somewhat jealous colleagues. After technically excessive violence against a vicious Korean gang during the liberation of a kidnapped kid sex slave, Tom becomes the target of IA's hotshot, captain James Biggs, who feels passed over after Wander's promotion to chief. Tom's corrupt, disloyal ex-patrol partner Terrence Washington sides with IA but is killed during a shop robbery in Tom's presence.",Kraljevi kvarta
480,Action Drama Romance,An affair between the second in line to Britain's throne and the princess of the feuding Irish spells doom for the young lovers.,Tristan i Izolda
481,Action Crime Thriller,"Ex-Special Forces operator Frank Martin lives what seems to be a quiet life along the French Mediterranean, hiring himself out as a mercenary ""transporter"" who moves goods--human or otherwise--from one place to another. No questions asked. Carrying out mysterious and sometimes dangerous tasks in his tricked-out BMW, Frank adheres to a strict set of rules, which he never breaks. Rule One: Never change the deal. Rule Two: No names--Frank doesn't want to know whom he's working for, or what he's transporting. Rule Three: never look in the package. Frank's newest transport seems no different from the countless ones he's done in the past. He's been hired by an American known only as ""Wall Street"" to make a delivery; but when Frank stops along the route, he notices his package is moving. Violating Rule Three, Frank looks inside the bag, finding its contents to be a beautiful, gagged woman. Frank's steadfast adherence to his other two rules--which make up his basic code of survival--also ...",Transporter
482,Action Horror Thriller,"A British Squad is sent on a training mission in the Highlands of Scotland against Special Operations squad. Ignoring the childish ""campfire"" stories heard about the area, they continue with their mission and come across the bloody remains of the Special Ops Squad, and a fierce howling is pitching the night sky... With two mortally wounded men, they make an escape, running into a zoologist by the name of Megan - who knows exactly what hunts them. What began as what they thought was a training mission turns into a battle for their lives against the most unlikely enemies they would have expected - werewolves.",Dog Soldiers
483,Action Crime Thriller,"Los Angeles street racer Dominic Toretto falls under the suspicion of the LAPD as a string of high-speed electronics truck robberies rocks the area. Brian O'Connor, an officer of the LAPD, joins the ranks of Toretto's highly skilled racing crew undercover to convict Toretto. However, O'Connor finds himself both enamored with this new world and in love with Toretto's sister, Mia. As a rival racing crew gains strength, O'Connor must decide where his loyalty really lies.",Brzi i žestoki
484,Action Crime Thriller,"Cameron Poe, a highly decorated United States Army Ranger, came home to Alabama to his wife, Tricia, only to run into a few drunken regulars where Tricia works. Cameron unknowingly kills one of the drunks and is sent to a federal penitentiary for involuntary manslaughter for seven years. Cameron becomes eligible for parole and can now go home to his wife and daughter. Unfortunately, Cameron has to share a prison airplane with some of the country's most dangerous criminals, who took control of the plane and are now planning to escape the country. Cameron has to find a way to stop them while playing along. Meanwhile, United States Marshal Vincent Larkin is trying to help Cameron get free and stop the criminals, including Cyrus ""The Virus"" Grissom.",Con Air - Opasan let
485,Action Crime Drama,"Samantha Caine, suburban homemaker, is the ideal mom to her 8 year old daughter Caitlin. She lives in Honesdale, PA, has a job teaching school and makes the best Rice Krispie treats in town. But when she receives a bump on her head, she begins to remember small parts of her previous life as a lethal, top-secret agent. Her old chums in the Chapter are now out to kill her so she enlists the help of a cheap detective named Mitch. As Samantha remembers more and more of her previous life, she becomes deadlier and more resourceful. Both Mitch and Charly proceed to do the killing thing, the bleeding thing and the shooting thing.",Dugi oproštaj
486,Action Comedy Crime,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. Meanwhile, one of those petty thugs in the local gang stumbles into a criminal situation way over his head. Blinded by greed, his involvement draws his gang, the kid, Keong, and the whole neighborhood into a deadly crossfire. When the lazy cops fail to successfully resolve matters, Keong takes things into his own hands. Needless to say, much spectacular kung-fu and outrageous action sequences follow....",Velika gužva u Bronxu
487,Action Adventure Comedy,"Through contact with a mysterious substance, called Ooze, 4 little turtles in the canalization of New York mutate to giant turtles. They can speak, walk upright and love pizza. The wise rat Splinter becomes their mentor and educates them to Ninja fighters. Their arch-enemy is the bad, bad guy Shredder, who struggles to gain power over the world. Of course the ninja turtles will do everything to stop him.",Ninja kornjače
488,Action Adventure Comedy,"Tuck Pendleton is a cocky pilot, who is taking part in a miniaturization experiment. When some bad guys break into the lab to steal the technology, one of the scientists takes a syringe which contains the miniaturized Tuck and vessel. Now in the vessel is part of the material needed to restore him. But the other part which is the lab is stolen. The scientist's shot but before dying he injects Tuck into Jack Putter, a hypochondriac, who feels that something is wrong with him all the time. When Tuck links himself to Jack's systems, he discovers that something happened. So they go back to the lab, and discover what happened. Now they are told that unless they retrieve the material that was stolen they won't be able to restore Tuck before his oxygen is depleted. Now the government rep decides that the only thing that matters that as long as they have the other half of the material, it is useless to the thieves. So Tuck eggs Jack to go out and find the thieves. They enlist the aid of ...",Unutarnji svemir
489,Action Biography Drama,"Frank Dux has spent most his life being trained by Tanaka to participate in the Kumite, the ultimate martial arts tournament, where participants are seriously injured, even killed. Frank decides to go despite being told by his superiors in the army that he can't because they need him. Two army officers are sent to get him and the trail leads to Hong Kong but Frank eludes them. While Frank advances, he knows that he may have to face Chong Li, the defending champion, who has killed a few participants.",Bloodsport
490,Action Adventure Sci-Fi,"Hacker/arcade owner Kevin Flynn is digitally broken down into a data stream by a villainous software pirate known as Master Control and reconstituted into the internal, 3-D graphical world of computers. It is there, in the ultimate blazingly colorful, geometrically intense landscapes of cyberspace, that Flynn joins forces with Tron to outmaneuver the Master Control Program that holds them captive in the equivalent of a gigantic, infinitely challenging computer game.",TRON
491,Action Adventure Thriller,"After disposing of a familiar looking face, Bond is sent to recover a communication device, known as an A.T.A.C., which went down with a British spy ship as it sunk. Bond must hurry though, as the Russians are also out for this device. On his travels, he also meets Melina Havelock, whose parents were brutally murdered. Bond also encounters Aristotle Kristatos and Milos Colombo. Each of them are accusing the other of having links with with the Russians. Bond must team up with Melina, solve who the true ally is, and find the A.T.A.C. before it's too late.",Samo za tvoje oči
492,Action Adventure Sci-Fi,None,Superman II
493,Action Sci-Fi,"It's 2274, and on the surface, it all seems to be an idyllic society. Living in a city within an enclosed dome, there is little or no work for humans to perform, and inhabitants are free to pursue all of the pleasures of life. There is one catch however: your life is limited and when you reach thirty, it is terminated in a quasi-religious ceremony known as ""carrousel"". Some, known as ""runners"", try to escape their fate when the time comes, and it's the job of Sandmen to track them down and kill them. Logan (Michael York) is such a man, and with several years before his own termination date, thinks nothing of the job he does. Soon after meeting a young woman, Jessica-6 (Jenny Agutter), he is ordered to become a runner and infiltrate a community outside the dome known as ""Sanctuary"" and to destroy it. Pursued by his friend Francis (Richard Jordan), also a Sandman, Logan and Jessica find their way to the outside. There, they discover a beautiful, virtually uninhabited world. Logan ...",Loganov bijeg
494,Action Crime Thriller,"Picking up three years after the events in Magnum Force, a threatening terrorist group called, The People's Revolutionary Strike Force declare war to the city of San Francisco and demand a ransom to be paid, otherwise they plan to blow the city apart. While Inspector 'Dirty' Harry Callahan is at a limbo following his unorthodox method during a robbery, he's at it to dispatch the terrorist group, by playing their game by being more dirty than ever. But this time, he's got a new partner, which might prove the task to be somewhat more difficult than ever, unless the two can work together.",Istjerivač pravde
495,Action Adventure Thriller,"Scaramanga is a hitman who charges one million dollars per job. He becomes linked to the death of a scientist working on a powerful solar cell, and James Bond is called in to investigate. As he tracks down Scaramanga, he realizes that he is highly respected by the killer, but will this prove to be an advantage in the final showdown?",Čovjek sa zlatnim pištoljem
496,Action Adventure Thriller,"Several British agents have been murdered and James Bond is sent to New Orleans, to investigate these mysterious deaths. Mr. Big comes to his knowledge, who is self-producing heroin. Along his journeys he meets Tee Hee who has a claw for a hand, Baron Samedi the voodoo master and Solitaire a tarot card reader. Bond must travel to New Orleans, and deep into the Bayou.",Živi i pusti umrijeti
497,Action Adventure Thriller,"George Lazenby steps into the role of James Bond and is sent on his first mission. For help with Draco, he must become very close friends with his daughter, Tracy, and heads off to hunt down Ernst Stavro Blofeld one more time. This takes him to Switzerland, where he must pose as Sir Hilary Bray to find out the secret plan of Blofeld. The facility is covered with Blofeld's guards as well as his henchwoman, Irma Bunt. What does Blofeld have in mind this time? Can Bond keep up this act for much longer? Are any Bond Girls safe?",U službi njezinog veličanstva
498,Action Adventure Thriller,"Now that Dom and Letty are on their honeymoon and Brian and Mia have retired from the game-and the rest of the crew has been exonerated-the globetrotting team has found a semblance of a normal life. But when a mysterious woman seduces Dom into the world of crime he can't seem to escape and a betrayal of those closest to him, they will face trials that will test them as never before. From the shores of Cuba and the streets of New York City to the icy plains off the arctic Barents Sea, the elite force will crisscross the globe to stop an anarchist from unleashing chaos on the world's stage... and to bring home the man who made them a family.",Brzi i žestoki 8
499,Action Adventure Horror,"On the eve of D-Day, the 5th of June, 1944, several American paratroopers are dropped behind enemy lines to carry out a mission crucial to the invasion's success: destroy a radio tower built in a little castle of an old French town that the Third Reich uses for communication between Berlin and Normandy beaches' bunkers. Due to the intense enemy fire, the planes are shot down and most soldiers die in the landing or are killed by the Nazis' night patrols after they land. However, a private named Ed Boyce survives to find Corporal Ford, a last-minute incorporation from Italy and a veteran expert in bombs and explosives, rogue sniper Tibbet, war photographer Chase, and finally private Dawson. After they watch the killing of their superior Sargeant Eldson by a Nazi night patrol, Ford becomes leader of the group and they try to get the town with the tower in order to complete the mission. In the forest close to the town they meet Chloe, a villager who assists the soldiers in her home with ...",Overlord
500,Action Crime Thriller,"Director Antoine Fuqua reunites with Denzel Washington in this sequel to 2014's The Equalizer. Washington resumes his role as Robert McCall: a retired CIA Black Ops operative who now works as a Lyft driver and moonlights as a vigilante. When his long-time friend Susan Plummer (Melissa Leo) is murdered, he embarks on a relentless, globe-trotting quest for vengeance.",Pravednik 2
501,Action Adventure Biography,"In the pursuit of self-discovery and authentic experiences, the Israeli backpacker, Yossi Ghinsberg, meets a cryptic Austrian geologist in La Paz, Bolivia, and captivated by his engrossing stories of lost tribes, uncharted adventures and even gold, decides to follow him, circa 1981. Without delay and accompanied by the good friends, Kevin, an American photographer, and Marcus, a Swiss teacher, they join an expedition led by their seasoned trail-leader, deep into the emerald and impenetrable Amazonian rainforest. However, as the endless and inhospitable jungle separates the inexperienced team, before long, Yossi will find himself stranded in the depths of a nightmarish environment crawling with formidable and tireless adversaries. How can one escape this green maze?",Jungle
502,Action Drama Thriller,"Based on the fact that mountain pass Åkneset, located in the Geiranger fjord in Norway, one day will fall out and create a violent tsunami of over 80 meters that will crush everything in its path before it hits land in Greenland. A geologist gets caught in the middle of it and a race against time begins.",Bølgen
503,Animation Action Adventure,"It's been five years since everything was awesome and the citizens are facing a huge new threat: Lego Duplo invaders from outer space, wrecking everything faster than they can rebuild.",The Lego Movie 2: The Second Part
504,Action Adventure Sci-Fi,"Waking inside a laboratory on an airship, a man recalls bullies from his childhood. A scientist, Estelle, greets him and tells him his name is Henry, she is his wife, and that he has been revived from an accident that left him amnesiac and mute. After she replaces a missing arm and leg with cybernetic prostheses, mercenaries led by the psychokinetic Akan raid the ship, claiming all of Estelle's research is Akan's corporate property. He kills Estelle's scientists before attempting to murder Henry, but Henry and Estelle flee in an escape pod, landing in Moscow. Estelle is abducted by the mercenaries, who try to kill Henry..",Hardcore Henry
505,Action Crime Horror,"A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.",The Guest
506,Action Adventure Comedy,"Pete, a boy, is found in a forest. Apparently he's been living there for six years after an accident took the lives of his parents. A ranger named Grace decides to take him in and when she asks him how he survived all by himself, he says he had a friend, Elliot, with him. He draws a picture of Elliot and it's a picture of a dragon. Grace takes the picture to her father who claims that years ago, he encountered a dragon in the forest. Grace takes Pete back to the forest and he shows them where he lives and Elliot. A man sees Elliot and when he tells about his experience and is not believed, he sets out to prove it by capturing the dragon.",Pete i zmaj
507,Action Mystery Thriller,"The crown jewel of Her Majesty's Secret Intelligence Service, Agent Lorraine Broughton (Theron) is equal parts spycraft, sensuality and savagery, willing to deploy any of her skills to stay alive on her impossible mission. Sent alone into Berlin to deliver a priceless dossier out of the destabilized city, she partners with embedded station chief David Percival (James McAvoy) to navigate her way through the deadliest game of spies.",Atomska plavuša
508,Action Comedy Crime,"Four friends - John, Ben, Tim and Michael - turned first-time robbers, get stranded in Eastern Europe through a series of misadventures and have to find their way back home. To do so, they'll have to overcome hit men, whores, corrupt cops, smugglers and more, all while rediscovering each other as friends",Redirected
509,Action Adventure Mystery,"Set in a futuristic dystopia where society is divided into five factions that each represent a different virtue, teenagers have to decide if they want to stay in their faction or switch to another - for the rest of their lives. Tris Prior makes a choice that surprises everyone. Then Tris and her fellow faction-members have to live through a highly competitive initiation process to live out the choice they have made. They must undergo extreme physical and intense psychological tests, that transform them all. But Tris has a secret that she is Divergent, which means she doesn't fit into any one group. If anyone knew, it would mean a certain death. As she discovers a growing conflict that threatens to unravel her seemingly peaceful society, this secret might help her save the people she loves... or it might destroy her.",Različita
510,Action Crime Sci-Fi,"Welcome to a world where time has become the ultimate currency. You stop aging at 25, but there's a catch: you're genetically-engineered to live only one more year, unless you can buy your way out of it. The rich ""earn"" decades at a time (remaining at age 25), becoming essentially immortal, while the rest beg, borrow or steal enough hours to make it through the day. When a man from the wrong side of the tracks is falsely accused of murder, he is forced to go on the run with a beautiful hostage. Living minute to minute, the duo's love becomes a powerful tool in their war against the system.",Vrijeme je novac
511,Action Comedy Sci-Fi,"Attack the Block follows an unlucky young woman and a gang of tough inner city kids who make an unlikely alliance to try to defend their turf against an invasion of savage alien creatures, turning a South London apartment complex into an intergalactic war-zone.",Napad na kvart
512,Action Adventure Sci-Fi,"In modern day Japan, Wolverine is out of his depth in an unknown world as he faces his ultimate nemesis in a life-or-death battle that will leave him forever changed. Vulnerable for the first time and pushed to his physical and emotional limits, he confronts not only lethal samurai steel but also his inner struggle against his own near-immortality, emerging more powerful than we have ever seen him before.",Wolverine
513,Action Comedy Crime,"Terry Hoitz's past mistakes in the line of duty and Allen Gamble's reluctance to take risks have landed them the roles of the ""Other Guys"", disgraced New York City police detectives relegated to filling out paperwork for cocky hero cops Danson and Highsmith. The mismatched duo must look past their differences when they take on a high-profile investigation of shady capitalist David Ershon and attempt to fill the shoes of the notoriously reckless officers they idolize.",Murjaci s klupe
514,Action Crime Drama,"It's 1949 Los Angeles, and gangster Mickey Cohen has moved in, with the intention of controlling all criminal activity in the city. He has bought local judges and police, and no one is willing to cross him or testify against him. Everyone except Sergeant John O'Mara, a former World War II soldier, whose goal is to settle with his family in a peaceful Los Angeles. Police Chief William Parker decides to form a special unit whose mission is to take down Cohen, and chooses O'Mara to lead the unit. O'Mara chooses 4 cops and asks another cop and vet, Jerry Wooters to join him but Wooters is not interested. But when he witnesses the murder of a young boy by Cohen's people, he joins them, and they decide to take apart Cohen's organization. Cohen wonders if a rival is going after him, but eventually he realizes it's the cops.",Gangsterski odred
515,Action Comedy Crime,"Robert Trench, an undercover DEA agent, takes advantage of gunman Michael Stigman's idea to rob a bank to bust him and a mob boss. However, it proves too successful with much more money seized than anticipated with Trench's forces not stopping the getaway. Complicating things still more, Stigman turns out to be a Naval Intelligence agent who shoots Trench and takes the money. The interservice debacle suddenly finds Trench and Stigman in a bloody web of corrupt clandestine rivalries as they are hunted, blackmailed and isolated for the money on both sides of the law. Now, the fugitives must work together to find a way out of this situation with no one to turn to but themselves.",2 igrača
516,Action Sci-Fi Thriller,"After a faulty interview with the Life Foundation ruins his career, former reporter Eddie Brock's life is in pieces. Six months later, he comes across the Life Foundation again, and he comes into contact with an alien symbiote and becomes Venom, a parasitic antihero.",Venom
517,Action Crime Mystery,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",Plan za bijeg
518,Action Adventure Thriller,None,Bourneovo nasljeđe
519,Action Crime Drama,"Charly Mattei has turned a new leaf on his past as an outlaw. For the past three years he's been living a comfortable life and devoting himself to his wife and two kids. However, one winter morning, he's left for dead in the underground parking garage of Marseille's Old Port with 22 bullets in his body. Against all odds, he will not die.",L'immortel
520,Action Comedy Drama,"Om Prakash Makhija is a Junior Artist in the 1970's hindi film industry, who is in love with actress Shantipriya. Om rescues Shanti from a fire scene where the fire has escaped control, and they become friends. His hopes seems to be coming true, but shortly thereafter he finds out that she is married to a film producer, Mukesh Mehra, and is expecting his child. He then watches in horror as Mukesh, after luring her in an abandoned studio, sets it on fire to prevent a financial loss and protect his career. Om attempts to rescue her in vain, and he eventually is killed. 30 years later, Om has reincarnated as the only son of a Bollywood actor, Rajesh Kapoor, and is himself an actor. His memories start to return when he meets with his widowed mother, Bela, from his previous birth. He also meets with Mukesh and together they decide to make a movie 'Om Shanti Om'. Om then hires a look-alike of Shantipriya, and hopes to force a confession out of Mukesh - but things go awry and Om finds his ...",Om Shanti Om
521,Action Adventure Sci-Fi,"Depicting the events after the Gamma Bomb. 'The Incredible Hulk' tells the story of Dr Bruce Banner, who seeks a cure to his unique condition, which causes him to turn into a giant green monster under emotional stress. Whilst on the run from military which seeks his capture, Banner comes close to a cure. But all is lost when a new creature emerges; The Abomination.",Nevjerojatni Hulk
522,Action Crime Fantasy,"A young man finds out his long lost father is an assassin. When his father is murdered, the son is recruited into his father's old organization and trained by a man named Sloan to follow in his dad's footsteps.",Tražen
523,Action Drama Thriller,"In the 1860s, five men have been tracking a sixth across Nevada for more than two weeks. They shoot and wound him, but he gets away. They pursue, led by the dour Carver, who will pay them each $1 a day once he's captured. The hunted is Gideon, resourceful, skilled with a knife. Gideon's flight and Carver's hunt require horses, water, and bullets. The course takes them past lone settlers, a wagon train, a rail crew, settlements, and an Indian philosopher. What is the reason for the hunt; what connects Gideon and Carver? What happened at Seraphim Falls?",Seraphim Falls
524,Action Crime Drama,"Mob boss Primo Sparazza has taken out a hefty contract on Buddy ""Aces"" Israel, a sleazy magician who has agreed to turn state's evidence against the Vegas mob. The FBI, sensing a chance to use this small-time con to bring down big-target Sparazza, places Aces into protective custody-under the supervision of two agents dispatched to Aces' Lake Tahoe hideout. When the word of the price on Aces' head spreads into the community of ex-cons and cons-to-be, it entices bounty hunters, thugs-for-hire, deadly vixens and double-crossing mobsters to join in the hunt. With all eyes on Tahoe, this rogues' gallery collides in a comic race to hit the jackpot and rub out Aces.",As u rukavu
525,Action Comedy Crime,"Late at night, in an unnamed U.S. city, a solitary man sits at a bus stop. A pregnant woman runs by, pursued by a man with a gun. With reluctance, the man at the bus stop rescues her and assists with the baby's delivery, while additional pursuers fire at them, including the gang's particularly nasty leader, an intuitive man named Hertz. Our hero, known only as Smith, determines to save the child and find out why Hertz wants the baby dead. At a local bordello, he tries to employ a lactating hooker to watch the child, but things quickly escalate, and this makeshift family is soon on the run. Heavy metal music calms the baby. Why? A laboratory, gun factory, and presidential campaign all figure in Smith's quest for the child's safe deliverance.",Samo pucaj!
526,Action Adventure Fantasy,"This movie continues the saga of war between the vampires and the lycans. This movie goes back to the beginnings of the ancient feud between the two tribes as Selene, the beautiful vampire heroine, and Michael, the lycan hybrid, try to unlock the secrets of their bloodlines. This will be a modern tale of action, intrigue, and forbidden love, which takes them into the battle to end all wars as the immortals must finally face their retribution.",Underworld 2
527,Action Adventure Sci-Fi,"When a ""cure"" is created, which apparently can turn any mutant into a ""normal"" human being, there is outrage amongst the mutant community. While some mutants do like the idea of a ""cure"", including Rogue, many mutants find that there shouldn't be a ""cure"". Magneto, who still believes a war is coming, recruits a large team of mutants to take down Warren Worthington II and his ""cure"". Might seem easy for the X-Men to stop, but Magneto has a big advantage, which Wolverine doesn't have. Jean Grey has returned, and joined with Magneto. The Dark Phoenix has woken within her, which has the ability to destroy anything in her way, even if that ""anything"" is an X-Man.",X-Men: Posljednja fronta
