,genre,storyline,title
1196,Horror Mystery Sci-Fi,"Paleontologist Kate Lloyd is invited by Dr. Sandor Halvorson to join his team who have found something extraordinary. Deep below the Arctic ice, they have found an alien spacecraft that has been there for perhaps 100,000 years. Not far from where the craft landed, they find the remains of the occupant. It's cut out of the ice and taken back to their camp but as the ice melts, the creature reanimates and not only begins to attack them but manages to infect them, with team members devolving into the alien creature.",Stvor
1197,Action Crime Horror,"The teenager Jarod invites his best friends Travis and Billy-Ray to have a foursome with a thirty-eight year-old woman. While driving to meet the woman, Travis hit a car parked on the road. When they meet the woman, she gives spiked beer to them and they pass out. When the three friends wake up, they find that they are trapped in the fundamentalist Five Points Trinity Church of the infamous Pastor Abin Cooper and that they will be killed. Meanwhile the church is under siege by ATF agents led by Agent Joseph Keenan that have been ordered to destroy the terrorist cell. Will the teenagers be saved by the agents of the law enforcement agency?",Crvena država
1198,Horror Mystery Thriller,"""Case 39"" centers on an idealistic social worker who saves an abused 10-year-old girl from her parents only to discover that the girl is not as innocent as she thinks.",Slučaj 39
1199,Horror Mystery,"In New York, the former NYPD detective Ben Carson is hired to work as night watch of the remains of the Mayflower Department Store that was partially destroyed by fire many years ago. Ben became alcoholic and was retired from the police force after killing a man in a shooting. His marriage was also destroyed and now he is living in the apartment of his younger sister Angie. However he has not been drinking for three months and sees the employment as a chance to rebuild his life. When he goes to the rounds in his first night, he finds that the mirrors are impeccably clean and his colleague explains that the former night watch was obsessed with the mirrors. After a couple of nights, Ben sees weird images in the mirrors, but due to the lack of credibility of his past, his ex-wife Amy believes he has hallucinations as a side effect of his medication. When Angie is found brutally murdered in her bathtub, Ben discovers that there is an evil force in the mirror that is chasing him and ...",Zrcala
1200,Crime Horror Mystery,"Jeff is an anguished man who grieves and misses his son that was killed by a drunk driver in a car accident. He has become obsessed for revenge against the drunk driver, judge, and only witness who refused to testify; he has also become neglectful of his daughter. Lynn Denlon is a skilled surgeon that is cheating on her husband and suffering from depression. Both are abducted and brought to Jigsaw's warehouse, where they must play two separate games: Jeff must choose whether to save or let the people he holds responsible for the death of his son die, while Lynn must keep Jigsaw alive until Jeff completes his tests, or face the deadly consequences.",Slagalica strave 3
1201,Horror Mystery Thriller,"After returning from a wedding reception, a couple staying in an isolated vacation house receive a knock on the door in the mid-hours of the night. What ensues is a violent invasion by three strangers, their faces hidden behind masks. The couple find themselves in a violent struggle, in which they go beyond what either of them thought capable in order to survive.",Stranci
1202,Action Adventure Drama,"A handful of tourists looking for adventure get more than they bargained for when they cross paths with a massive man-eating beast in this thriller. Pete McKell (Michael Vartan) is a writer for an American travel magazine who has been assigned to write a story about vacationing in rugged Northern Australia. Pete signs up for a cruise along a river that's home to a large crocodile population, with tough but pretty Kate Ryan (Radha Mitchell) serving as guide. Pete soon finds he's roughing it in the Aussie wilds with an eclectic variety of travelers, including Russell (John Jarratt), who is dealing with the death of his wife; Simon (Stephen Curry), a tactless amateur photographer; and Allen (Geoff Morrell), a member of the British upper crust making the trip with his ailing spouse (Heather Mitchell) and their rambunctious daughter (Mia Wasikowska). While Kate's former husband, who also works on the river, makes a pest of himself in the early stages of the voyage, the travelers soon find ...",Uzas iz rijeke
1203,Horror Mystery,"Every town has its own ghost story, and a local folktale around Ravens Fair is about a ventriloquist named Mary Shaw. After she went mad in the 1940s, she was accused of kidnapping a young boy who yelled out in one of her performances that she was a fraud. Because of this she was hunted down by townspeople who in the ultimate act of revenge, cut out her tongue and then killed her. They buried her along with her ""children,"" a handmade collection of vaudeville dolls, and assumed they had silenced her forever. However, Ravens Fair has been plagued by mysterious deaths around them after Mary Shaws collection has returned from their graves and have come to seek revenge on people that killed her and their families. Far from the pall of their cursed hometown, newlyweds Jamie and Lisa Ashen thought they had established a fresh start, until Jamie's wife is grotesquely killed in their apartment. Jamie returns to Ravens Fair for the funeral, intent on unraveling the mystery of Lisa's death. Once...",Smrtna tišina
1204,Crime Horror Thriller,"David and Amy Fox find themselves stranded in the middle of nowhere when their car breaks down. Luckily, they come across a motel with a TV to entertain them during their overnight stay. However, there's something very strange and familiar about the Grade-Z slasher movies that the motel broadcasts for its guests' enjoyment. They all appear to be filmed in the very same room they occupy! Realizing that they are trapped in their room with hidden cameras now aimed at them filming their every move, David and Amy desperately find a means of escape through locked doors, crawlspaces and underground tunnels before they too become the newest stars of the mystery filmmaker's next cult classic!",Motel
1205,Horror Sci-Fi Thriller,"Now that zombies have taken over the world, the living have built a walled-in city to keep the dead out. But all's not well where it's most safe, as a revolution plans to overthrow the city leadership, and the zombies are turning into more advanced creatures.",Zemlja živih mrtvaca
1206,Horror,"Driving through the backwoods of Texas, five youths pick up a traumatized hitchhiker, who shoots herself in their van. Shaken by the suicide, the group seeks help from the locals, but their situation becomes even more surreal when they knock on the door of a remote homestead. It's quickly apparent the residents are a family of inbred psychopaths, and the unlucky youths suddenly find themselves running for their lives. In hot pursuit is a disfigured, chainsaw-wielding cannibal known as Leatherface.",Teksaški masakr motornom pilom
1207,Action Horror Sci-Fi,"Alice awakens from a terrible sleep to find her worst fears realized--the bloodthirsty Undead, which she and the now-annihilated squad of elite military fought to destroy, have been unleashed on the city that surrounds the secret facility of the Umbrella Corporation. Discovering she was an Umbrella experiment, Alice has been bio-genetically enhanced with new strengths, senses and dexterity--and she will need them. In the heart of the ravaged Raccoon City, a small group of uninfected people, including Jill Valentine, a recently demoted member of Raccoon City's elite Special Tactics and Rescue Services team, and Umbrella Corporation Security Officer Carlos Oliveira, fight for their lives against swarms of Undead and the deadlier and faster Lickers. Running out of luck and resources, the group is rescued by Alice, and they begin to wage an exhilarating battle to survive and escape before the Umbrella Corporation erases its experiment from the face of the earth. Their only hope lies ...",Resident Evil 2: Apokalipsa
1208,Horror,"Whilst heading onto the highway, Kimberly Corman has a vision of a huge car accident. Bringing the traffic to a halt, Kimberly is horrified when the accident actually happens. Kimberly links the occurrence with a similar event a year earlier: the Flight 180 disaster. After speaking with Clear Rivers, the only remaining survivor of the Flight 180 disaster, Kimberly discovers that Death's pattern has been disturbed, meaning everyone who was originally supposed to die will now be killed in separate freak accidents. Kimberly and the rest of the survivors must work with Clear to try and stop Death from repeating its process.",Put bez povratka 2
1209,Horror Mystery,"On their way back home during the spring break, Darry and Patricia Jenner witness a mysterious person dumping something down a tunnel. Deciding to discover what was dumped down there, Darry discovers a huge disturbing hideout full of modified bodies. Darry and Patricia set off to get help, unaware that the individual is now aware of who has been down the tunnel. Darry and Patricia soon realizes that their pursuer is not just a mysterious person, but something even more horrifying, who has more in store than they could possibly imagine.",Jeepers Creepers
1210,Horror,"A priest from the Vatican is sent to Sao Paulo, Brazil to investigate the appearance of the face of the Virgin Mary on the side of a building. While there he hears of a statue of the Virgin Mary bleeding tears in a small town outside of the city. Meanwhile, a young woman in the U.S. begins to show signs of stigmata, the wounds of Christ. The priest from the Vatican links up with her and cares for her as she is increasingly afflicted by the stigmata. Her ranting and raving finally begins to make sense to the priest who starts to question what his religion has stood for for the last 1900 years.",Stigmata
1211,Comedy Fantasy Horror,"Seventeen year old slacker Anton Tobias wakes up one Halloween morning to discover that both of his parents have been turned into two headless Halloween decorations. After speaking to his equally irresponsible friends, Mick and Pnub, he discovers that his right hand has a blood-thirsty mind of its own and is hell-bent on wreaking havoc whether he likes it or not.",Idle Hands
1212,Horror Mystery,"Two years after the events of Scream, Sidney Prescott and Randy are attending Windsor college. They are trying to get on with their lives...Until a new Ghostface killing spree begins. With the help of Dewey and Gale, Sidney must find out who's behind the murders. As the body count goes up, the list of suspects goes down.",Vrisak 2
1213,Action Horror Sci-Fi,"The saga continues 200 years after Ripley sacrificed herself for the sake of humanity. Her erstwhile employers long gone, this time it is the military that resurrects the one-woman killing machine through genetic cloning to extract the alien from within her, but during the process her DNA is fused with the queen and then the aliens escape. Now Ripley must decide where her allegiance lies.",Alien: Uskrsnuće
1214,Drama Horror Romance,"Worn down and out of luck, aging publisher Will Randall is at the end of his rope when a younger co-worker snatches his job out from under his nose. But after being bitten by a wolf, Will suddenly finds himself energized, more competitive than ever, and possessed with amazingly heightened senses. Meanwhile, the beautiful daughter of his shrewd boss begins to fall for him - without realizing that the man she's begun to love is gradually turning into the creature by which he was bitten.",Vuk
1215,Horror,"Based on a true story that was claimed by writer Jay Anson, The Amityville Horror is about a large house on the coast of Long Island where newlyweds George and Kathy Lutz and their three children move into the house that they hope will be their dream house which ends up in terror. Despite full disclosure by the real estate agent of the house's history, George and Kathy buy the house. George says, ""Houses don't have memories,"" but they turn to their family priest Father Delaney who believes the house is haunted and performs an exorcism on the house. But satanic forces in the house causes him to become blind and makes him very sick. With the help of another priest Father Bolen and a police detective, George and Kathy face the fears of the house, but not knowing the forces are planning to possess George and then the children.",The Amityville Horror
1216,Drama Horror Mystery,"In 1967 Los Angeles, a young widow named Alice Zander works out of her suburban home as a spiritual medium, accompanied by her daughters, 15-year-old Paulina ""Lina"" and 9-year old Doris. The family is still reeling over the recent death of Roger, Alice's husband and the kids' father. At Lina's suggestion, Alice incorporates a Ouija board into her readings. While trying out the board, she unknowingly contacts a spirit named Marcus that begins to possess Doris. Alice receives a notice that the bank intends to foreclose on their home. Doris contacts the board for help, believing she is communicating with her dead father. The spirit leads her to a secret compartment behind the basement wall containing a pouch of cash. When she gives the money to her mother, the family has an Ouija session, believing they can contact Roger. When the board answers a question only Roger would know the answer to, a thrilled Alice begins believing that they are in contact with her dead husband..",Prizivanje duhova: Porijeklo zla
1217,Horror Mystery Thriller,"After trying to connect with her dead mother, teenager Quinn Brenner, asks psychic Elise Rainier to help her, she refuses due to negotiate events in her childhood. Quinn starts noticing paranormal events happen in her house. After a vicious attack from a demon her father goes back and begs Elise Rainier to use her abilities to contact the other side in hope to stop these attacks by this furious demon content for a body.",Astralna podmuklost: Poglavlje 3
1218,Horror Thriller,"Searching for a missing student, two private investigators break into his house and find collection of VHS tapes. Viewing the horrific contents of each cassette, they realize there may be dark motives behind the student's disappearance.",Video/Kaseta/2
1219,Horror Thriller,"Just when the streets seemed safe, a serial killer with a fetish for scalps is back and on the hunt. Frank is the withdrawn owner of a mannequin store, but his life changes when young artist Anna appears asking for his help with her new exhibition. As their friendship develops and Frank's obsession escalates, it becomes clear that she has unleashed a long-repressed compulsion to stalk and kill.",Maniac
1220,Action Horror Thriller,"Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena.",Kolekcija
1221,Horror,"Lance Preston and the crew of ""Grave Encounters"", a ghost-hunting reality television show, are shooting an episode inside the abandoned Collingwood Psychiatric Hospital, where unexplained phenomena have been reported for years. All in the name of good television, they voluntarily lock themselves inside the building for the night and begin a paranormal investigation, capturing everything on camera. They quickly realize that the building is more than just haunted - it is alive - and it has no intention of ever letting them leave. They find themselves lost in a labyrinth maze of endless hallways and corridors, terrorized by the ghosts of the former patients. They soon begin to question their own sanity, slipping deeper and deeper into the depths of madness, ultimately discovering the truth behind the hospital's dark past...and taping what turns out to be their final episode.",Susreti s mrtvima
1222,Action Comedy Horror,"A vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile Santa, the Hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. Mayhem ensues when he tries to make things better for the future generation. Street justice will indeed prevail.",Hobo with a Shotgun
1223,Action Fantasy Horror,"The siblings Hansel and Gretel are left alone in the woods by their father and captured by a dark witch in a candy house. However they kill the witch and escape from the spot. Years later, the orphans have become famous witch hunters. When eleven children go missing in a small village, the Mayor summons Hansel and Gretel to rescue them, and they save the red haired Mina from the local sheriff who wants to burn her, accusing Mina of witchcraft. Soon they discover that the Blood Moon will approach in three days and the powerful dark witch Muriel is responsible for the abduction of children. She intends to use the children together with a secret ingredient in a Sabbath to make the coven of witches protected against the fire. Meanwhile Hansel and Gretel disclose secrets about their parents.",Ivica i Marica: Lovci na vještice
1224,Horror Mystery Thriller,"After the death of her husband, Dr. Cara Harding's faith in God has been shaken, but not her belief in science. In an attempt to get her more open to accepting unexplainable psychiatric theories, her father introduces her to Adam, a patient with multiple personalities who also takes on some of the physical characteristics of his other personalities. But Cara quickly discovers that his other personalities were murder victims and the more she finds out about Adam and his past, the closer she and her loved ones are to becoming murder victims themselves.",6 Souls
1225,Horror Thriller,"Mike Milch, an employee of Belko Industries, while driving to work is stopped by street vendors selling ""lucky"" handmade dolls. Barry Norris, also of Belko Industries, arrives at the remote office building in rural Bogotá, Colombia, to find unfamiliar security guards turning away the local Colombian staff at the gate. New employee Dany Wilkins reports for her first day on the job and is told that a tracking device is implanted in the base of every Belko employee's skull in case they are kidnapped. This is explained as being common in Colombia due to the high incidences of kidnapping.",The Belko Experiment
1226,Horror Sci-Fi Thriller,"While camping in the woods, Polly Watt and her clumsy boyfriend Seth Belzer damage their tent. They decide to spend the night in a low-budget motel. Meanwhile the criminals, Lacey Belisle and Dennis Farell, have trouble with their runaway car while heading to Platt and they walk on the lonely road. When Polly passes by Lacey, she stops the car and the couple is rendered by Dennis. However, Polly hits something in the road and while replacing the tire, they are attacked by a weird splinter. The car overheats and they stop in a gas station, where they are trapped by zombies, victims of the splinter parasite.",Splinter
1227,Crime Drama Horror,"Sadism and masochism beneath a veneer of revenge. Lou Ford is a mild-mannered sheriff's deputy in a Texas oil town in the mid 1950's. His boss sends him to roust a prostitute living in a rural house. She slaps him; he hits her, then, after daily sex for the next few weeks, he decides it's love. She's devoted to him and becomes his pawn in a revenge plot she thinks is to shakedown the son of Chester Conway, the town's wealthy king of construction. Lou has a different plan, and bodies pile up as murder leads to murder. The district attorney suspects Lou, and Conway may have an inkling, but Lou stays cool. Is love, or at least peace, in the cards?",Ubojica u meni
1228,Horror Mystery,"The photographer Leon lives with his girlfriend and waitress Maya waiting for a chance to get in the photo business. When Maya contacts their friend Jurgis, he schedules a meeting for Leon with the successful owner of arts gallery Susan Hoff; she analyzes Leon's work and asks him to improve the quality of his photos. During the night, the upset Leon decides to wander on the streets taking pictures with his camera, and he follows three punks down to the subway station; when the gang attacks a young woman, Leon defends her and the guys move on. On the next morning, Leon discovers that the woman is missing. He goes to the police station, but Detective Lynn Hadley does not give much attention to him and discredits his statement. Leon becomes obsessed to find what happened with the stranger and he watches the subway station. When he sees the elegant butcher Mahogany in the train, Leon believes he might be a murderer and stalks him everywhere, in the beginning of his journey to the darkness.",Ponocni vlak smrti
1229,Horror,"The residents of Haddonfield don't know it yet... but death is coming to their small sleepy town. Sixteen years ago, a ten year old boy called Michael Myers brutally kills his step father, his elder sister and her boyfriend. Sixteen years later, he escapes from the mental institution and makes his way back to his hometown intent on a murderous rampage pursued by Dr Sam Loomis who is Michael's doctor and the only one who knows Michael's true evil. Elsewhere a shy teenager by the name of Laurie Strode is babysitting on the night Michael comes home... is it pure coincidence that she and her friends are being stalked by him?",Noć vještica
1230,Horror,"Chris Flynn is driving his car for a job interview in another city. However, an accident with a trunk transporting chemical products blocks the highway and Chris looks for an alternative route through the mountains of West Virginia to accomplish his schedule. Due to a lack of attention, he crashes another car parked in the middle of the road with flat tires. Chris meets a group of five friends, who intended to camp in the forest, and they decide to leave the couple Francine and Evan on the place, while Chris, Jessie, Carly and her fiancé Scott tries to find some help. They find a weird cabin in the middle of nowhere, where three violent cannibalistic mountain men with the appearance of monsters live. The two couples try to escape from the mountain men while chased by them.",Pogrešno skretanje
1231,Horror,"In ""House of 1000 Corpses"", two young couples take a misguided tour onto the back roads of America in search of a local legend known as Dr. Satan. Lost and stranded, they are set upon by a bizarre family of psychotics. Murder, cannibalism and satanic rituals are just a few of the 1000+ horrors that await.",House of 1000 Corpses
1232,Action Horror Thriller,"The church has long known that vampires exist. However, it is discovered that a group of vampires are searching for a powerful doom for mankind. The Vatican then secretly enlists a team of vampire-hunters, led by Jack Crow, to hunt down and destroy the vampires before they find the crucifix.",Vampiri
1233,Drama Horror Mystery,"1000 feet below the ocean, navy divers discover an object half-a-mile long. A crack team of scientists are deployed to the site in Deepsea Habitats. What they find boggles the mind as they discover a perfect metal sphere. What is the secret behind the sphere? Will they survive the mysterious 'manifestations'? Who or what is creating these? They may never live to find out.",Sfera
1234,Comedy Horror Sci-Fi,"When a small town is invaded by aliens from outer space who are capturing and killing the townspeople, no one takes them seriously. Why? The aliens all look like circus clowns, use weapons that look clown like, and all have painted on smiles. Only a few of the young people in the town realize the danger and of course no one believes them. Armed with an ice cream truck they try and rescue their friends.",Ubojiti klauni iz svemira
1235,Horror Thriller,"Donna Trenton is a frustrated suburban housewife whose life is in turmoil after her husband learns about her having an affair. Brett Camber is a young boy whose only companion is a Saint-Bernard named ""Cujo"", who in turn is bitten by a rabid bat. Whilst Vic, Donna's husband is away on business, and thinking over his marital troubles, Donna and her 5-year-old son Tad take her Pinto to Brett Cambers' dad's car shop... the car fails, and ""Cujo"" is very, very sick...",Cujo
1236,Horror Mystery Thriller,"Months after Alice beheaded psycho killer/mother Pamela Voorhees at Camp Crystal Lake, survivor Alice is still traumatized because of the murders. But there is one problem: Mrs. Voorhees' son Jason never drowned and died, so he saw Alice behead Mrs. Voorhees. Jason finds Alice soon and murders her. Five years later, a camp counselor-in-training program begins at Packanack Lodge, right near Camp Crystal Lake. As teenagers in the program start snooping around Camp Crystal Lake, they start getting killed violently one by one.",Petak 13.: 2. dio
1237,Action Horror Sci-Fi,"It's been two years since Leo Barnes (Frank Grillo) stopped himself from a regrettable act of revenge on Purge Night. Now serving as head of security for Senator Charlie Roan (Elizabeth Mitchell), his mission is to protect her in a run for president and survive the annual ritual that targets the poor and innocent. But when a betrayal forces them onto the streets of D.C. on the one night when no help is available, they must stay alive until dawn...or both be sacrificed for their sins against the state.",Pročišćenje: Izborna godina
1238,Horror Mystery Thriller,"Greta is a young American woman who takes a job as a nanny in a remote English village, only to discover that the family's 8-year-old is a life-sized doll that the parents care for just like a real boy, as a way to cope with the death of their actual son 20 years prior. After violating a list of strict rules, a series of disturbing and inexplicable events bring Greta's worst nightmare to life, leading her to believe that the doll is actually alive.",Djecak
1239,Drama Horror Mystery,"In a massive, mysterious chamber, fifty strangers awaken to find themselves trapped with no memory of how they got there. Every two minutes, one of them must die... Executed by an electrical pulse generated from a source within the chamber. At first the attacks seem random, but, soon the strangers realize that they, as a group, have the power to decide who will be the next to be killed: by the power of the vote. Mob mentality at its finest hour. A chance to control the machine. How will they choose who deserves to die? What happens when there's only one person left? ""Circle"" is a film about humanity. How we value one another and how people react when they are forced to make decisions under the worst possible circumstances. It's a film that speaks to the very core of what makes us human - Who we are, what we believe and ultimately, the lengths we will go to in which to save ourselves.",Circle
1240,Comedy Fantasy Horror,"Lewis Barnavelt, after losing his parents, is sent to Michigan to live with his uncle Jonathan. He discovers his uncle is a warlock, and enters a world of magic and sorcery. But this power is not limited to good people: Lewis learns of Isaac Izard, an evil wizard who constructed a magical clock with black magic, as long as it exists it will keep ticking, counting down to doomsday. He died before he could finish the clock, but he hid the clock in his house, where Uncle Jonathan now lives. Now Lewis and Jonathan must find the clock before it finishes its countdown and ends the world.",The House with a Clock in Its Walls
1241,Drama Horror Sci-Fi,"James McAvoy and Daniel Radcliffe star in a dynamic and thrilling twist on a legendary tale. Radical scientist Victor Frankenstein (McAvoy) and his equally brilliant protégé Igor Strausman (Radcliffe) share a noble vision of aiding humanity through their groundbreaking research into immortality. But Victor's experiments go too far, and his obsession has horrifying consequences. Only Igor can bring his friend back from the brink of madness and save him from his monstrous creation.",Victor Frankenstein
1242,Horror Mystery Thriller,"Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.",Slagalica strave 6
1243,Drama Horror Mystery,"Michael Kovak (Colin O'Donaghue), the son of a funeral director grows indifferent to his father and joins a Seminary. On his way to the course completion, he is overwhelmed by a strong lack of faith. His religious beliefs are further jolted when he sees a young girl haplessly dying in a road accident for whom he reluctantly performs the ritual to absolve her sins. His mentor still believes in him and urges him to go to Italy to take an exorcism course hoping that he it would strengthen his faith in Christianity. In Italy, he attends a session from Father Xavier (Ciarán Hinds), who soon becomes aware of his skepticism. As a result he sends him to an eminent Jesuit exorcist, Father Lucas Trevant (Sir Anthony Hopkins), whose ways though questionable are quite effective. He witnesses the exorcism of a sixteen year old girl but still seems unconvinced. Father Lucas explains to him that it takes multiple sessions over a long stretch of time to completely free a victim from the demon. ...",Obred
1244,Horror Thriller,"A television reporter and her cameraman are assigned to spend the night shift with a Los Angeles fire crew. After a routine 911 call takes them to a small apartment building, they find police officers already on the scene in response to blood curdling screams coming from one of the apartments. They soon learn that a woman living in the building has been infected by something unknown. After a few of the residents are viciously attacked, they try to leave with the news crew, only to find the building has quarantined. All communication in and it is stopped; the only evidence of what took place is the news crew's videotape.",Karantena
1245,Crime Horror Thriller,"Harvard Medical School graduate Dr. Ted Grey arrives at one of the nations most prestigious Pathology programs and is quickly noticed by the program's privileged and elite band of pathology interns who invite him into their crowd. It is also here, where he is introduced to Dr. Jake Gallo, who brings him to a secluded wing, where he and four other indulge in their after-hours, extra-curricular activities...finding ways to commit the perfect murder!",Patologija
1246,Horror Mystery Thriller,"Louis Creed, his wife Rachel, and their two children, Gage and Ellie, move to a rural home where they are welcomed and enlightened about the eerie 'Pet Sematary' located nearby. After the tragedy of their cat being killed by a truck, Louis resorts to burying it in the mysterious pet cemetery, which is definitely not as it seems, as it proves to the Creeds that sometimes, dead is better.",Pet Sematary
1247,Drama Horror Sci-Fi,"In a world devastated by an outbreak, Brian, his girlfriend Bobby, his brother Danny and their friend, Kate, are heading to a beach where the brothers spent their childhood vacations expecting it to be a sanctuary. When their car breaks down on the road in the desert, they negotiate with a man called Frank, who is also stranded but without gas. He is trying to get his daughter Jodie to the hospital (she is infected with a disease of some kind), they all decide to travel together. During the journey, massive moral dilemmas arise, as events head into a downward spiral.",Epidemija
1248,Drama Horror Mystery,"Fox Mulder and Dana Scully both worked at the FBI as partners, a bond between them that led to their becoming lovers. But now they're out of the FBI and have begun new careers. Scully works as a staff physician at a Catholic hospital. Her focus these days is on a young boy with an incurable brain disease. Administration wants to give up on him. Scully, who feels a special bond with the boy, does not. Meanwhile, Mulder's focus is on clipping newspaper articles, throwing pencils into his ceiling and writing about the paranormal. Scully and Mulder are brought together as partners again when a special case requires Mulder's expertise and Scully is prevailed upon to convince him to help. The case involves a pedophile priest who claims he is having psychic visions regarding the whereabouts of a missing FBI agent.",Dosjei X: Želim vjerovati
1249,Drama Horror Mystery,"In December 1975, George and Kathy Lutz along with their three children move into an elegant Long Island house. What they don't know is that the house was the site of a horrific mass murder a year before. They decide to keep the house and attempt to keep the horror in the past, but are now haunted by a murderous presence. This is until, George starts to behave weirdly and their daughter, Chelsea starts to see people. What follows is 28 days of sheer, unbridled terror for the family with demonic visions of the dead. Based on the true story of George and Kathy Lutz, The Amityville Horror remains one of the most horrifying haunted house stories ever told - because it actually happened.",Amityville horor
1250,Action Adventure Horror,"When a band of ruthless hijackers invade the world's most luxurious cruise ship, they're shocked to discover the passengers have mysteriously vanished! But that doesn't mean they are alone! Something terrifying is lurking just out of sight: a deadly force from the unexplored depths of the ocean that begins to snatch the horrified intruders one by one!",Smrt pod morem
1251,Horror Thriller,Tommy Jarvis returns to the graveyard to make sure Jason Voorhees is dead and accidentally brings him back to life. Now it's up to Tommy to stop Jason's mindless killing and put him back where he belongs.,Friday the 13th Part VI: Jason Lives
1252,Comedy Horror Sci-Fi,A massive ball of furry creatures from another world eat their way through a small mid-western town followed by intergalactic bounty hunters opposed only by militant townspeople.,Critters
1253,Horror Thriller,"After being stabbed in the head by Chris Higgins. Jason Vorhees is believed to be dead and is taken to a Hospital for an Autopsy. However, He is Alive and kills a Doctor and a Nurse and is loose once more. He Returns to Camp Crystal Lake where Young Boy Tommy Jarvis lives with his Mother and Older Sister. A Group of Teenagers move in to a House next door to the Jarvis House. Jason begins killing the Teenagers and kills Tommy's Mother. It's now up to Tommy and His Older Sister to kill Jason and end his murderous rampage once and for all.",Petak 13.: Posljednje poglavlje
1254,Action Horror Sci-Fi,"Andrew and Vicky McGee met while earning money as guinea pigs for an experiment at college. The experiment was shrouded in suspicion and mystery, and seemed to be related to psychic abilities. The two were married and had a daughter, Charlie, who has the ability to start fires by merely thinking about it, also known as pyrokinesis. Naturally, the government takes a great interest in Charlie, and operatives from the secret department known as ""The Shop"" want to quarantine and study her.",Firestarter
1255,Drama Horror War,"Nazi-Fascist Northern Italy, 1943-44. Four senior members of government, aided by henchmen and Nazi soldiers, kidnap a group of young men and women. They hold them for 120 days, subjecting them to all manner of torture, perversion and degradation.",Salo ili 120 dana Sodome
1256,Horror Thriller,"On the eve of her seventeenth birthday, Mari Collingwood tells her parents that she is going to the concert of underground band Bloodlust in New York with her friend Phyllis Stone. She borrows the family's car and heads with her friend to a dangerous neighborhood in the city. Meanwhile, the sadistic and cruel escapees Krug Stillo and Fred 'Weasel' Podowski are hidden in a hideout with their partners Sadie (Jeramie Rain) and Krug's addicted son Junior Stillo (Marc Sheffler) after killing two guards and one shepherd in their runaway. The two girls seek marijuana near the theater and meet Junior that offers some Colombian grass to them. They go to his apartment and are subdued by the criminals that rape Phyllis. On the next morning, they hide the girls in the trunk of their convertible and head to Canada. However, they have a problem with the car's rod and they stop on the road close to Mari's house. When Phyllis tries to escape, the gang stabs her to death and shots Mari after ...",The Last House on the Left
1257,Comedy Horror,"The Black family is getting out of Chicago in hopes of a better life. After Carl Black (Mike Epps) comes into some unexpected funds, he takes his family and leaves the hustling lifestyle behind for something better. Carl, his new wife Lorena (Zulay Henao), son Carl Jr., daughter Allie Black (Bresha Webb) and cousin Cronut (Lil Duval) pack up and move to Beverly Hills. Turns out, Carl couldn't have picked a worse time to move. They arrive right around the time of the annual purge, when all crime is legal for twelve hours.",Meet the Blacks
1258,Drama Horror,"The outcast teenager Carrie White is bullied by her classmates at high school. Her mother, Margaret White, is a pious and paranoid woman that sees sin everywhere and the need of self-inflicting punishment. When Carrie has her first period, she does not understand what is happening to her and her classmates humiliate her in the changing room. The spiteful Chris Hargensen videotapes Carrie with her cellphone and posts it on the Internet. Their teacher Ms. Desjardin punishes the students, but when Chris challenges her, she is suspended and consequently is banned from the prom. Meanwhile, Carrie discovers that she has telekinesis and learns how to control her ability. Sue Snell, one of the girls that tormented Carrie, feels bad and asks her boyfriend Tommy Ross to invite Carrie to go with him to the prom to make up for what she did to Carrie. But Chris and her boyfriend Billy Nolan plot an evil prank with her friends to get back at Carrie.",Carrie
1259,Action Adventure Drama,"When her sister disappears, Jill is convinced the serial killer who kidnapped her two years ago has returned, and she sets out to once again face her abductor.",Nestala
1260,Crime Drama Horror,"This film is about a legend that has been started by the town folk of Cold Rock. Since the children in the town have been going missing, people have said it's an entity known as 'The Tall Man' who has been taking them. Julia Denning (Jssica Biel) is the local nurse whose husband died years earlier. She is soon personally involved as her child is taken. She tries to track down where the child is taken, but finds that there's more to what's happening than she knew. The towns-folk start to turn on her and the truth comes out. But there's still more to the story - who is 'The Tall Man'? And what is the truth behind the disappearances?",Visoki čovjek
1261,Horror,"While on a business retreat, Sam has a premonition that he, his co-workers, boss, and several other people will die in a horrific bridge collapse. When his premonition ends, he tries to make everyone on the bridge leave. Only some of his co-workers and boss leave. Shortly after, the bridge collapses. Everyone thinks that they are safe for now, until the survivors start dying. It is now up to Sam to try to find a way to prevent anyone else from dying before it is too late.",Put bez povratka 5
