,genre,storyline,title
509,Adventure Family Fantasy,"Another planet, another time. 1000 years ago the mysterious Dark Crystal was damaged by one of the Urskeks and an age of chaos has began! The evil race of grotesque birdlike lizards the Skeksis, gnomish dragons who rule their fantastic planet with an iron claw. Meanwhile the orphan Jen, raised in solitude by a race of the peace-loving wizards called the Mystics, embarks on a quest to find the missing shard of the Dark Crystal which gives the Skesis their power and restore the balance of the universe.",The Dark Crystal
510,Animation Adventure Comedy,"Arthur (aka Wart) is a young boy who aspires to be a knight's squire. On a hunting trip he falls in on Merlin, a powerful but amnesiac wizard who has plans for Wart beyond mere squiredom. He starts by trying to give Wart an education (whatever that is), believing that once one has an education, one can go anywhere. Needless to say, it doesn't quite work out that way.",Mač u kamenu
511,Adventure Drama Family,"The oceans during the late 1860-92s are no longer safe; many ships have been lost. Sailors have returned to port with stories of a vicious narwhal (a giant whale with a long horn) which sinks their ships. A naturalist, Professor (Pierre) Aronnax, his assistant, Conseil, and a professional whaler, Ned Land, join an US expedition which attempts to unravel the mystery.",20.000 milja pod morem
512,Animation Adventure Comedy,"Taking place six years after saving the arcade from Turbo's vengeance, the Sugar Rush arcade cabinet has broken, forcing Ralph and Vanellope to travel to the Internet via the newly-installed Wi-Fi router in Litwak's Arcade to retrieve the piece capable of saving the game.",Krš i lom 2
513,Comedy Drama Fantasy,"Adolf Hitler wakes up in Berlin...in 2014. After getting his bearings he is discovered by an unemployed TV producer, Fabian Sawatzki. Sawatzki thinks Hitler is some sort of performance artist and takes him around the country, talking to the general population, for a TV piece he has envisaged. Hitler, however, sees this as a chance to regain his popularity and power.",Er ist wieder da
514,Comedy Fantasy,"God lives in human form as a cynical writer with his young opinionated daughter in present-day Brussels, Belgium. She concludes that her dad is doing a terrible job and decides to rewrite the world, descending to earth in search of her own 6 messengers to write a brand new testament and change the status quo.",Le tout nouveau testament
515,Adventure Comedy Family,"The story of sister and brother, Kate and Teddy Pierce, whose Christmas Eve plan to catch Santa Claus on camera turns into an unexpected journey that most kids could only dream about.",The Christmas Chronicles
516,Drama Fantasy Mystery,"A troubled couple vacate to a beautiful getaway, but bizarre circumstances further complicate their situation.",The One I Love
517,Action Adventure Fantasy,"Jedi Master-in-hiding Luke Skywalker unwillingly attempts to guide young hopeful Rey in the ways of the force, while Leia, former princess turned general, attempts to lead what is left of the Resistance away from the ruthless tyrannical grip of the First Order.",Ratovi Zvijezda: Epizoda 8 - Posljednji Jedi
518,Animation Action Adventure,"When Po's long-lost panda father suddenly reappears, the reunited duo travels to a secret panda paradise to meet scores of hilarious new panda characters. But when the supernatural villain Kai begins to sweep across China defeating all the kung fu masters, Po must do the impossible-learn to train a village full of his fun-loving, clumsy brethren to become the ultimate band of Kung Fu Pandas.",Kung Fu Panda 3
519,Drama Fantasy,In a dark movie theater filled with people watching a film. A man is sleeping on a bed with a sleeping dog next to another empty twin bed with the same sheets. He gets up and looks out the window and we see he is the man whose name is Mr. Oscar.,Sveti motori
520,Adventure Comedy Drama,"Lasse Hallström ""The Hundred-Foot Journey"" directed this adaptation of the best-selling novel of the same name by W. Bruce Cameron, which follows a dog voiced by Josh Gad as he is reincarnated as different breeds belonging to various owners. Over the course of multiple lifetimes, the canine's existence intersects with that of a young boy who rescued him in 1962.",Smisao života jednog psa
521,Action Adventure Fantasy,"Arthur Curry, half human half from Atlantis, goes on a trip of a lifetime. Not only does this adventure compel him to come to terms with his real identity, but it also forces him to discover whether he is entirely worthy of fulfilling his own destiny: becoming a king.",Aquaman
522,Animation Adventure Comedy,"Arthur Christmas reveals the incredible, never-before seen answer to every child's question: 'So how does Santa deliver all those presents in one night?' The answer: Santa's exhilarating, ultra-high-tech operation hidden beneath the North Pole. But at the center of the film is a story about a family in a state of comic dysfunction and an unlikely hero, Arthur, with an urgent mission that must be completed before Christmas morning dawns.",Arthur Božić
523,Drama Fantasy Horror,"In Los Alamos, New Mexico, the twelve year-old Owen is a lonely and outcast boy bullied in school by Kenny and two other classmates; at home, Owen dreams of avenging himself against the trio of bullies. He befriends his twelve-year-old next door neighbor, Abby, who only appears during the night in the playground of their building. Meanwhile, Abby's father is a wanted serial-killer who drains the blood of his victims to supply Abby, who is actually an ancient vampire. Abby advises Owen to fight Kenny; however, soon he discovers that she is a vampire, and he feels fear and love for the girl. Meanwhile a police officer is investigating the murder cases, believing that it is a satanic cult.",Pustite me unutra
524,Animation Adventure Comedy,"Set in Scotland in a rugged and mythical time, ""Brave"" features Merida, an aspiring archer and impetuous daughter of royalty. Merida makes a reckless choice that unleashes unintended peril and forces her to spring into action to set things right.",Merida hrabra
525,Animation Comedy Family,"In 1895, Dracula builds a resort in Transylvania, hidden from the humans, to raise his beloved daughter Mavis in a safe environment. In the present, the place is the Hotel Transylvania, where monsters bring their families to vacation far from the frightening humans. Dracula invites his friends - Frankenstein and his wife Eunice; Wayne and Wanda, the werewolves; Griffin, the invisible man; Murray, the mummy; Bigfoot, among others - to celebrate the 118th birthday of Mavis. When the party is ready to start, the 21-year-old Jonathan is walking through the forest and stumbles upon the hotel. Dracula sees Jonathan and disguises him as a monster to hide Jonathan from the guests. But Mavis also sees Jonathan and Dracula forces him to pose as a monster. Soon Mavis believes that Jonathan is the ""zing"" of her life despite the advice of her father about humans.",Hotel Transylvania
526,Animation Adventure Comedy,"A modern day retelling of the classic story The Frog Prince. The Princess and the Frog finds the lives of arrogant, carefree Prince Naveen and hardworking waitress Tiana crossing paths. Prince Naveen is transformed into a frog by a conniving voodoo magician and Tiana, following suit, upon kissing the amphibian royalty. With the help of a trumpet-playing alligator, a Cajun firefly, and an old blind lady who lives in a boat in a tree, Naveen and Tiana must race to break the spell and fulfill their dreams.",Princeza i žabac
527,Comedy Drama Fantasy,"André, a small-time ex-convict, seems to owe money to everyone in Paris, including a crime boss who promises to kill him if he doesn't repay him by midnight. After failing to find protection from the American embassy and the French police, a despairing André scrambles onto a bridge over the Seine, intending to leap to his death. He is surprised to see a tall, beautiful girl clinging to a rail on the same bridge, apparently preparing to end her life as well. She jumps, and he jumps too, suddenly resolving to save her life. After scrambling ashore, she tells him her name is Angel-A. Together, they take a cruise on the Seine, repay André's creditors, visit a Parisian nightspot, and more, as Angel-A helps André. He learns that for this purpose she has fallen out of the sky and into his life. André finds himself falling in love with this mysterious beauty.",Angel-A
528,Animation Comedy Family,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",Začarana
529,Drama Fantasy Romance,"When Henry DeTamble meets Clare Abshire in a Chicago library they both understand that he is a time traveler, but she knows much more about him as he has not yet been to the times and places where they have already met. He falls in love with her, as she has already with him, but his continuing unavoidable absences while time traveling - and then returning with increasing knowledge of their future - makes things ever more difficult for Clare.",Žena vremenskog putnika
530,Action Adventure Fantasy,"After Elizabeth, Will, and Captain Barbossa rescue Captain Jack Sparrow from the the land of the dead, they must face their foes, Davy Jones and Lord Cutler Beckett. Beckett, now with control of Jones' heart, forms a dark alliance with him in order to rule the seas and wipe out the last of the Pirates. Now, Jack, Barbossa, Will, Elizabeth, Tia Dalma, and crew must call the Pirate Lords from the four corners of the globe, including the infamous Sao Feng, to gathering. The Pirate Lords want to release the goddess Calypso, Davy Jones's damned lover, from the trap they sent her to out of fear, in which the Pirate Lords must combine the 9 pieces that bound her by ritual to undo it and release her in hopes that she will help them fight. With this, all pirates will stand together and will make their final stand for freedom against Beckett, Jones, Norrington, the Flying Dutchman, and the entire East India Trading Company.",Pirati s Kariba: Na kraju svijeta
531,Drama Fantasy Mystery,"The film centers on a wounded Gulf war veteran who returns to his native Vermont suffering from bouts of amnesia. He is hitching and gets picked up by a stranger, things go wrong when a cop pulls them over and is murdered by a stranger. The vet is wrongly accused of the killing and lands in an asylum. A disreputable doctor prescribes a course of experimental therapy, restraining him in a modified strength straight jacket-like device, and locks him away in a cadaver drawer in the basement morgue. During the course of his treatment, he gets flashbacks and visions of his future where he can foresee that he is to die in four days time; He just doesn't know how. And thus commences the classic race against time for this tortured veteran with an expiration date.",Pomračenje
532,Animation Adventure Comedy,"After King Neptune's crown is stolen, SpongeBob and Patrick go on a quest in 6 days to retrieve his crown. On the way SpongeBob and Patrick defeat many evildoers using their brains and bronzes. While this is happening someone is taking over Bikini Bottom and SpongeBob and Patrick must defeat this mastermind.",The SpongeBob SquarePants Movie
533,Comedy Fantasy Horror,"Based on the Bram Stoker Award nominee short story by cult author Joe R. Lansdale, Bubba Ho-tep tells the ""true"" story of what really did become of Elvis Presley. We find Elvis (Bruce Campbell) as an elderly resident in an East Texas rest home, who switched identities with an Elvis impersonator years before his ""death"", then missed his chance to switch back. Elvis teams up with Jack (Ossie Davis), a fellow nursing home resident who thinks that he is actually President John F. Kennedy, and the two valiant old codgers sally forth to battle an evil Egyptian entity who has chosen their long-term care facility as his happy hunting grounds.",Bubba Ho-Tep
534,Animation Adventure Drama,"This is the extraordinary tale of two brothers named Ramses II and Moses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on Earth, and the other the chosen leader of his people. Their final confrontation will forever change their lives and the world.",Princ od Egipta
535,Animation Adventure Drama,"The daughter of the last Russian Tsar, Nicolas II, Anastasia is found by two Russian con men, Dimitri and Vladimir, who seek the reward that her grandmother, the Dowager Empress Marie, promised to the ones who'll find her. But the evil mystic of the Tsar family, Rasputin, still wants the Romanov family to be destroyed forever.",Anastazija
536,Comedy Fantasy Horror,"After a car accident in which his wife, Debra, was killed and he was injured, Frank Bannister develops psychic abilities allowing him to see, hear, and communicate with ghosts. After losing his wife, he then gave up his job as an architect, letting his unfinished ""dream house"" sit incomplete for years, and put these skills to use by befriending a few ghosts and getting them to haunt houses in the area to drum up work for his ghostbusting business; Then Frank proceeds to ""exorcise"" the houses for a fee. But when he discovers that an entity resembling the Grim Reaper is killing people, marking numbers on their forehead beforehand, Frank tries to help the people whom the Reaper is after!",Zastrašivači
537,Comedy Fantasy Romance,"Lenny and Amanda have an adopted son Max who turns out to be brilliant. Lenny becomes obsessed with finding Max's real parents because he believes that they too must be brilliant. When he finds that Linda Ash is Max' real mother, Lenny is disappointed. Linda is a prostitute and porn star. On top of that, she is quite possibly the dumbest person Lenny has ever met. Interwoven is a Greek chorus linking the story with the story of Oedipus.",Moćna Afrodita
538,Animation Adventure Comedy,"During WWII in England, Charlie, Carrie, and Paul Rawlins are sent to live with Eglantine Price, who it turns out is an apprentice witch. Charlie blackmails Miss Price that if he is to keep her practices a secret, she must give him something, so she takes a bed knob from her late father's bed and places the ""famous magic traveling spell"" on it, and only Paul can activate it. Their first journey is to a street in London where they meet Emelius Browne, former headmaster of Miss Price's witchcraft training correspondence school. Miss Price tells him of a plan to find the magic words for a spell known as Substitutiary Locomotion, which brings inanimate objects to life. This spell will be her work for the war effort.",Bedknobs and Broomsticks
539,Comedy Fantasy Sci-Fi,"In an alternate version of Oakland, Cassius Green gets a telemarketing job and finds the commission paid job a dispiriting struggle as a black man selling to predominately white people over the phone. That changes when a veteran advises him to use his ""white voice,"" and the attitude behind it to make himself more appealing to customers. With a bizarrely high-pitched accent, Cassius becomes a success even as his colleagues form a union to improve their miserable jobs. Regardless, Cassius finds himself promoted a ""Power Caller"" selling the most morally abhorrent but lucrative products and services as his connection to his girlfriend and colleagues fades away. However, Cassius' conscience arises anew as he finds himself in the midst of his boss' bizarre world of condescending bigoted decadence and his sinister plans to create the perfect subservient work force with Cassius' help.",Sorry to Bother You
540,Adventure Comedy Drama,"Hank, stranded on a deserted island and about to kill himself, notices a corpse washed up on the beach. He befriends it, naming it Manny, only to discover that his new friend can talk and has a myriad of supernatural abilities...which may help him get home.",Swiss Army Man
541,Action Adventure Fantasy,"With the emerging demand of hyperfuel and other resources, Han Solo finds himself in the middle of a heist alongside other criminals, where they meet the likes of Chewbacca and Lando Calrissian in an adventurous situation exposing the criminal underworld.",Solo: Priča iz Ratova zvijezda
542,Action Adventure Comedy,"In a brand new Jumanji adventure, four high school kids discover an old video game console and are drawn into the game's jungle setting, literally becoming the adult avatars they chose. What they discover is that you don't just play Jumanji - you must survive it. To beat the game and return to the real world, they'll have to go on the most dangerous adventure of their lives, discover what Alan Parrish left 20 years ago, and change the way they think about themselves - or they'll be stuck in the game forever, to be played by others without break.",Jumanji: Dobrodošli u džunglu
543,Fantasy Romance,"In the frozen East Coast winter, Rebecca is withering away in a life of cocktail parties and lonely nights as the sheltered, soft-spoken wife of a successful doctor. Across the country in sun-drenched New Mexico, charismatic ex-con Dylan is struggling to find his footing and a fresh start. When these polar opposites realize they share an inexplicable connection, a unique metaphysical romance begins.",In Your Eyes
544,Drama Fantasy Horror,"When bears are found dead in Norway, students from Volda University (Thomas, Johanna and cameraman Kalle) decide to investigate. They stalk the trail of the mysterious hunter Hans, expecting to find an explanation for the killings. The reluctant Hans tries to flee from the youngsters but then agrees to let them film him in action, provided they follow his orders. Soon the trio of students learns that Hans is actually a troll hunter working for a secret government agency. Further, several dangerous trolls have escaped from their territory and Hans is assigned to eliminate them.",Trolljegeren
545,Animation Adventure Comedy,"In the town of Blithe Hollow, Norman Babcock is a boy who can speak to the dead, but no one besides his eccentric new friend, Neil, believes his ability is real. One day, Norman's estranged eccentric uncle tells him of an important annual ritual he must take up to protect the town from a curse cast by a witch it condemned centuries ago. Eventually, Norman decides to cooperate, but things don't go according to plan. Now, a magic storm of the witch threatens Blithe Hollow as the accursed dead rise. Together with unexpected new companions, Norman struggles to save his town, only to discover the horrific truth of the curse. With that insight, Norman must resolve the crisis for good as only he can.",ParaNorman
546,Action Adventure Family,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal - an act that begins to turn her pure heart to stone. Bent on revenge, Maleficent faces a battle with the invading king's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and perhaps to Maleficent's true happiness as well.",Gospodarica zla
547,Animation Action Adventure,"Soren, a young barn owl, is kidnapped by owls of St. Aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. He and his new friends escape to the island of Ga'Hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of St. Aggie's.",Legenda o čuvarima
548,Animation Adventure Comedy,"Flint Lockwood thinks he's a genius. But none of the things he invented are things that make sense or are useful. However, he has the support of his mother but when she dies, he's left alone with his father who thinks he should give it up. When the community that he lives in is in an economic crisis because their primary source of income, a sardine cannery, was shut down, Flint decides to try his latest invention, a machine that can turn water into food. But something goes wrong and the machine ends up in the atmosphere. Later it starts raining food. The shifty mayor tries to use this as a way to help their community, but when Flint senses something wrong with the machine, the mayor convinces him to ignore it. However, as Flint predicts, chaos ensues.",Oblačno s ćuftama
549,Action Adventure Fantasy,"The warrior Thor (Chris Hemsworth) is cast out of the fantastic realm of Asgard by his father Odin (Sir Anthony Hopkins) for his arrogance and sent to Earth to live amongst humans. Falling in love with scientist Jane Foster (Natalie Portman) teaches Thor much-needed lessons, and his new-found strength comes into play as a villain from his homeland sends dark forces toward Earth.",Thor
550,Action Adventure Fantasy,"In this continuation to the adventure of the demon superhero, an evil elf breaks an ancient pact between humans and creatures, as he declares war against humanity. He is on a mission to release The Golden Army, a deadly group of fighting machines that can destroy the human race. As Hell on Earth is ready to erupt, Hellboy (Ron Perlman) and his crew set out to defeat the evil Prince before The Golden Army can destroy humanity's existence.",Hellboy 2 - Zlatna vojska
551,Action Fantasy Horror,"John Constantine is approached by Det. Angela Dodson who needs his help to prove that her twin sister Isabel's death was not a suicide. The dead woman was a devout Catholic and Angela refuses to accept she would have taken her own life. She's asked Constantine for help because he has a reputation for dealing with the mystical. In fact, he is a demon hunter whose sole purpose on Earth is to send demons back to the nether regions. John himself has been to Hell and knows that he is destined to return there on his death - but hopes his good deeds may find him a place in Heaven. As he looks into Isabel's death, he realizes demons are trying to break through to the human world, and his battles lead him into a direct conflict with Satan.",Constantine
552,Action Fantasy Thriller,"A war has been raging between the Vampires and Lycan for centuries, Selene (Beckinsale) is a death dealer, assigned to hunt down and eradicate the last of the Lycan. When she comes across Michael Corvin (Speedman) who holds the key to end the war she must decide where her allegiances will lie.",Underworld
553,Drama Fantasy Romance,"During a holidays in Switzerland, a young Chris Nielsen meets by chance Annie Collins in a lake when their boats slightly collide. Sharing a snack when they meet a few hours later, Chris and Annie fall in love each other. Marrying quickly, Chris works as pediatrician and Annie as artist painter and art dealer, and they turn in parents of two children, older Ian and elder Marie. But their happy family life torn apart when being Ian and Marie teenagers, a car accident kills both and the nanny who was driving the van where they were. Four years later, Chris and Annie try to restore their life despite the tragedy and celebrate their anniversary when while he returns to home in his car after to end his daily work, Chris witnesses a car accident in a tunnel during a rainy night. Exiting of the car in an attempt to help people, another car crashes against him, hurting severally. Dying in the hospital, Chris turns in a ghost around his house and his recently widowed Annie, trying tell her ...",Ja ću budan sanjati
554,Action Adventure Fantasy,"An English librarian called Evelyn Carnahan becomes interested in starting an archaeological dig at the ancient city of Hamunaptra. She gains the help of Rick O'Connell, after saving him from his death. What Evelyn, her brother Jonathan and Rick are unaware of is that another group of explorers are interested in the same dig. Unfortunately for everyone, this group ends up unleashing a curse which been laid on the dead High Priest Imhotep. Now 'The Mummy' is awake and it's going to take a lot more than guns to send him back to where he came from.",Mumija
555,Action Crime Drama,"Det. John Hobbes is convinced that when killer Edgar Reese is executed, all of his troubles are over. But when people he knows and people on the street start to sing the same tune that Reese sang in the gas chamber, and those same people taunt him, he is told that maybe the cursed fallen angel Azazel is behind it all. Azazel is cursed to roam the Earth without a form, and he can switch bodies by any contact, making him hard to track. When Hobbes is forced to kill a man possessed by Azazel, he must clear his name while protecting his family and others from the evil, vengeful Azazel.",Fallen
556,Adventure Comedy Family,"After being trapped in a jungle board game for 26 years, a Man-Child wins his release from the game. But, no sooner has he arrived that he is forced to play again, and this time sets the creatures of the jungle loose on the city. Now it is up to him to stop them.",Jumanji
557,Comedy Fantasy,"A medieval nobleman and his squire are accidentally transported to contemporary times by a senile sorcerer. He enlists the aid of his descendent to try to find a way to return home, all the while trying to cope with the cultural and technological changes distinguishing his time from ours.",Les visiteurs
558,Action Crime Fantasy,In the sewers of gotham city to the rooftops of the gotham city the penguin wants to know where he came from well in his villain ways catwoman plans to kill rich man of gotham max shreak but as he battles with millionaire Bruce Wayne both ladies men have their own secrets Bruce Wayne is back as Bat man trying to stop the penguin Max is helping penguin steal gotham city while selina Kyle/catwoman tries to help penguin not knowing her man murder target also her murder is helping him but all four men have their goals taking gotham from crime winning gotham city assassination for two men and more money to be gotham citys number one rich man.,Batman se vraća
559,Drama Fantasy Romance,"Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the Earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.",Duh
560,Comedy Drama Fantasy,"Francis Xavier Cross is a cynical, mean spirited television executive, he treats his loyal assistant with contempt. He just sacked a member of staff on Christmas Eve for simply disagreeing with him, and he's alienated himself from his brother who still insists on inviting Frank to Christmas dinner despite him refusing to go every year. However, Frank is forced to learn the true meaning of Christmas when he's visited by three ghosts.",Scrooged
561,Adventure Comedy Drama,"Philipe Gastone, a thief, escapes from the dungeon at Aquila, sparking a manhunt. He is nearly captured when Captain Navarre befriends him. Navarre has been hunted by the Bishop's men for two years, ever since he escaped with the Lady Isabeau who the Bishop has lusted after. Navarre and Isabeau have a curse that the Bishop has placed on them that causes Navarre to be a wolf during the night and Isabeau to be a hawk during the day. Navarre insists that Philipe help him re-enter the city to help him kill the heavily guarded Bishop.",Ladyhawke
562,Adventure Comedy Fantasy,"A young boy's wardrobe contains a time hole. Through this hole an assortment of short people (i.e. dwarfs) come while escaping from their master, the supreme being. They take Kevin with them on their adventures through time from Napoleonic times to the Middle Ages to the early 1900s, to the time of Legends and the Fortress of Ultimate Darkness where they confront Evil.",Time Bandits
563,Comedy Family Fantasy,"In Depression-era London, a now-grown Jane and Michael Banks, along with Michael's three children, are visited by the enigmatic Mary Poppins following a personal loss. Through her unique magical skills, and with the aid of her friend Jack, she helps the family rediscover the joy and wonder missing in their lives.",Mary Poppins se vraća
564,Comedy Fantasy Horror,None,Cudni Thomas
565,Drama Family Fantasy,"A girl named Ella (Cinderella) has the purest heart living in a cruel world filled with evil stepsisters and an evil stepmother out to ruin Ella's life. Ella becomes one with her pure heart when she meets the Prince and dances her way to a better life with glass shoes, and a little help from her fairy godmother, of course.",Pepeljuga
566,Comedy Fantasy,"John makes a Christmas miracle happen by bringing his one and only friend to life, his teddy bear. The two grow up together and John must then choose to stay with his girlfriend or keep his friendship with his crude and extremely inappropriate teddy bear, Ted.",Ted
567,Fantasy Mystery Thriller,"When Jess sets sail on a yacht with a group of friends, she cannot shake the feeling that there is something wrong. Her suspicions are realized when the yacht hits a storm and the group is forced to board a passing ocean liner to get to safety, a ship Jess is convinced she's been on before. The ship appears deserted, the clock on board has stopped, but they are not alone... Someone is intent on hunting them down, one by one. And Jess unknowingly holds the key to end the terror.",Trokut
568,Adventure Family Fantasy,"Four children from the same family have to leave their town because of the bombings of WWII. A women and a professor take the children to their house. While playing a game of hide-and-seek, the youngest member of the family, Lucy, finds a wardrobe to hide in. She travels back and back into the wardrobe and finds a place named Narnia. After going in twice, the four children go in together for the last time. They battle wolves, meet talking animals, encounter an evil white witch and meet a magnificent lion named Aslan. Will this be the end of their journey to Narnia or will they stay?","Kronike iz Narnije: Lav, vještica i ormar"
569,Comedy Family Fantasy,"Buddy was a baby in an orphanage who stowed away in Santa's sack and ended up at the North Pole. Later, as an adult human who happened to be raised by elves, Santa allows him to go to New York City to find his birth father, Walter Hobbs. Hobbs, on Santa's naughty list for being a heartless jerk, had no idea that Buddy was even born. Buddy, meanwhile, experiences the delights of New York City (and human culture) as only an elf can. When Walter's relationship with Buddy interferes with his job, he is forced to reevaluate his priorities.",Vilenjak
570,Adventure Family Fantasy,"In stifling Edwardian London, Wendy Darling mesmerizes her brothers every night with bedtime tales of swordplay, swashbuckling, and the fearsome Captain Hook. But the children become the heroes of an even greater story, when Peter Pan flies into their nursery one night and leads them over moonlit rooftops through a galaxy of stars and to the lush jungles of Neverland. Wendy and her brothers join Peter and the Lost Boys in an exhilarating life--free of grown-up rules--while also facing the inevitable showdown with Hook and his bloodthirsty pirates.",Peter Pan
571,Fantasy Mystery Romance,"Incarcerated and charged with murder, David Aames Jr. is telling the story of how he got to where he is to McCabe, the police psychologist. That story includes: being the 51% shareholder of a major publishing firm, which he inherited from his long deceased parents; the firm's board, appointed by David Aames Sr., being the 49% shareholders who would probably like to see him gone as they see him as being too irresponsible and immature to run the company; his best bro friendship with author, Brian Shelby; his ""friends with benefits"" relationship with Julie Gianni, who saw their relationship in a slightly different light; his budding romance with Sofia Serrano, who Brian brought to David's party as his own date and who Brian saw as his own possible life mate; and being in an accident which disfigured his face and killed the person who caused the accident. But as the story proceeds, David isn't sure what is real and what is a dream/nightmare as many facets of the story are incompatible to ...",Nebo boje vanilije
572,Animation Action Adventure,"1914: Milo Thatch, grandson of the great Thaddeus Thatch works in the boiler room of a museum. He knows that Atlantis was real, and he can get there if he has the mysterious Shephards journal, which can guide him to Atlantis. But he needs someone to fund a voyage. His employer thinks he's dotty, and refuses to fund any crazy idea. He returns home to his apartment and finds a woman there. She takes him to Preston B. Whitmore, an old friend of his Grandfathers. He gives him the shepherds journal, a submarine and a 5 star crew. They travel through the Atlantic ocean, face a large lobster called the Leviathan, and finally get to Atlantis. But does the Atlantis crew have a lust for discovery, or something else?",Atlantida: Izgubljeno carstvo
573,Action Adventure Fantasy,"At the end of World War II, Nazi officers Karl Ruprecht Kroenen (Ladislav Beran) and Ilsa Haupstein (Biddy Hodson) start an experiment to raise the forces of Hell trough Russian dark mystic Rasputin (Karel Roden) on a Scottish island, but it's interrupted by an allied commando guided by professor Trevor ""Broom"" Bruttenholm (Kevin Trainor). He prevents killing the human-demonic half-blood, which was accidentally created and raises this ""Hellboy"", while rising to head of a secret C.I.A.-linked U.S. agency Bureau of Paranormal Research, which secretly studies and uses the occult, including supernatural freaks. As ""father"" Broom (Sir John Hurt) is aging, he hand-picks brilliant, sensitive Agent John Myers (Rupert Evans) as new minder-companion, as regular ""warrior"" Agent Clay (Corey Johnson) can't empathize and lacks flexibility mental. Hellboy (Ron Perlman) is quite a handful, regularly spotted by worried civilians on unauthorized excursions, especially to pyro-telekinetic freak friend ...",Hellboy
574,Comedy Fantasy,"Fletcher Reede, a fast talking attorney, habitual liar, and divorced father is an incredibly successful lawyer who has built his career by lying. He has a habit of giving precedence to his job and always breaking promises to be with his young son Max, but Fletcher lets Max down once too often, for missing his own son's birthday party. But until then at 8:15 Max has decided to make an honest man out of him as he wishes for one whole day his dad couldn't tell a lie. When the wish comes true all Fletcher can do is tell the truth and cannot tell one lie. Uh-oh for Fletcher!",Lažljivac
575,Comedy Family Fantasy,"Matilda Wormwood is an exquisite and intelligent little girl. Unfortunately, Matilda is misunderstood by her family because she is very different from their ways of life. As time passes, Matilda finally starts school that has a kindly teacher, loyal friends and a sadistic principal. As she gets fed up with the constant cruelty, Matilda begins to realize that she has a gift of telekinetic powers. After some days of practice, Matilda suddenly turns the tables to stand up to her parents and outwit the principal.",Matilda
576,Comedy Crime Fantasy,None,Maska
577,Comedy Fantasy,None,Obitelj Addams
578,Animation Adventure Crime,"Cody, a 9-year-old boy from Mugwomp Flats responds to a distress call about a trapped giant Golden Eagle called Marahute. Freeing her, he gains a close friendship with the bird. However, Cody is soon abducted by the murderous poacher, Percival McLeach, who is after that bird which is of a highly endangered species and therefore an extremely profitable quarry. In a panic, a mouse Cody freed from one of McLeach's traps sends a desperate call for help to the Rescue Aid Society in New York City who assigns their top agents, Miss Bianca and Bernard, to the task. With transportation provided by the goofy albatross, Wilbur, the agents arrive in Australia and link up with the RAS' local field operative, Jake the Kangaroo Rat. Together, the trio must race against time to find Cody, stop McLeach, and save Marahute.",The Rescuers Down Under
579,Comedy Fantasy Horror,Five tales of terror are presented. The first deals with a demented old man returning from the grave to get the Father's Day cake his murdering daughter never gave him. The second is about a not-too-bright farmer discovering a meteor that turns everything into plant-life. The third is about a vengeful husband burying his wife and her lover up to their necks on the beach. The fourth is about a creature that resides in a crate under the steps of a college. The final story is about an ultra-rich businessman who gets his comeuppance from cockroaches.,Creepshow
580,Adventure Fantasy,None,Conan barbarin
581,Action Adventure Family,"Perseus is the favored son of the god Zeus, but he has unwittingly ticked off the sea goddess Thetis. Just to make things worse, Perseus falls in love with the lovely Princess Andromeda, who used to be engaged to Thetis' son. Soon Perseus is off on one quest after another, with Zeus helping, Thetis hindering, and lots of innocent bystanders getting stabbed, drowned, and squished.",Sukob titana
