,genre,storyline,title
383,Comedy Crime,"Told from three perspectives, a story of a bunch of young Californians trying to get some cash, do and deal some drugs, score money and sex in Las Vegas, and generally experience the rush of life.",Go
384,Comedy Drama Romance,"The high school Class President election is approaching and it looks like Tracy Flick is going to win, unopposed. However, teacher Jim McAllister has other plans. He convinces jock Paul Metzler to run, sparking off an interesting chain of events.",Izborni dani
385,Adventure Comedy Drama,"An abortion clinic worker with a special heritage is enlisted to prevent two angels from reentering Heaven and thus undoing the fabric of the universe. Along the way, she is aided by two prophets, Jay and Silent Bob. With the help of Rufus, the 13th Apostle, they must stop those who stand in their way and prevent the angels from entering Heaven.",Dogma
386,Action Adventure Comedy,None,Ljudi u crnom
387,Animation Adventure Comedy,"Hercules, son of the Greek God, Zeus, is turned into a half-god, half-mortal by evil Hades, God of the Underworld, who plans to overthrow Zeus. Hercules is raised on Earth and retains his god-like strength, but when he discovers his immortal heritage Zeus tells him that to return to Mount Olympus he must become a true hero. Hercules becomes a famous hero with the help of his friend Pegasus and his personal trainer, Phil the satyr. Hercules battles monsters, Hades and the Titans, but it is his self-sacrifice to rescue his love Meg which makes him a true hero.",Herkul
388,Comedy Drama Romance,"A pair of comic book authors named Holden McNeil and Banky Edwards, who live in New Jersey, have been best friends for 20 years. They spend their time working in their studio, and in the evenings they are going out. But their friendship is about to be disputed for the first time in their life, when a beautiful young lesbian woman named Alyssa Jones enters their life and Holden falls in love with her. Now Holden has to deal with Banky's jealousy, and with his new girlfriend's very rich past.",Natjeravajući Amy
389,Comedy Drama,"This is a story about Mike, a guy who left his girl in New York when he came to LA to be a star. It's been six months since his girlfriend left him and he's not doing so good. So, his pal and some other friends try and get him back in the social scene and forget about his 6 year relationship.",Swingers
390,Comedy Drama Romance,"Jerry Maguire (Tom Cruise) is a successful sports agent. The biggest clients, the respect, a beautiful fiancée, he has it all. Until one night he questions his purpose. His place in the world, and finally comes to terms with what's wrong with his career and life. Recording all his thoughts in a mission statement Jerry feels he has a new lease on life. Unfortunately his opinions aren't met with enthusiasm from his superiors and after dishonorably being stripped of his high earning clients and elite status within the agency Jerry steps out into the sports business armed with only one volatile client (Cuba Gooding Jr.) and the only person with belief in his abilities (Renée Zellweger) with the impossible task of rebuilding what he once had. Along the way he faces the harsh truths which he'd ignored in the past and a host of hardships that he'd never faced before.",Jerry Maguire
391,Comedy Drama,"It is Friday and Craig Jones (Ice Cube) is unemployed, having, yesterday, been fired. . This has lead to trouble with Smokey's supplier, Big Worm, who now wants his money, or his product back, or Smokey is a dead man. Then there's Deebo, the local bully, plus Craig's jealous, psychotic girlfriend, Joi, and Debbie, the neighbour Craig has a crush on. A lot can happen while lounging around your house on a Friday.",Petak
392,Comedy Drama Fantasy,"When Waring Hudsucker, head of hugely successful Hudsucker Industries, commits suicide, his board of directors, led by Sidney Mussberger, comes up with a brilliant plan to make a lot of money: appoint a moron to run the company. When the stock falls low enough, Sidney and friends can buy it up for pennies on the dollar, take over the company, and restore its fortunes. They choose idealistic Norville Barnes, who just started in the mail room. Norville is whacky enough to drive any company to ruin, but soon, tough reporter Amy Archer smells a rat and begins an undercover investigation of Hudsucker Industries.",Mr. Hulahoop
393,Comedy,"Harry and Lloyd are two good friends who happen to be really stupid. The duo set out on a cross country trip from Providence to Aspen, Colorado to return a briefcase full of money to its rightful owner, a beautiful woman named Mary Swanson. After a trip of one mishap after another, the duo eventually make it to Aspen. But the two soon realize that Mary and her briefcase are the least of their problems.",Glup i gluplji
394,Comedy Drama Romance,"Pivoting around the lively Truvy Jones' Louisiana beauty parlour, a tightly-knit band of friends, confront griefs, loss, life's unforeseen tragedies and heartaches with what they do best: gossiping and sharing. The spirited diabetic and bride-to-be, Shelby; her always supportive mother, M'Lynn; Truvy's gawky assistant, Annelle; the city's curmudgeon, Ouiser; and the town's former first lady, Clairee, are the warm Southern belles who know how to survive life's challenges with their unwavering friendship. But when Shelby decides to conceive, things will turn upside down..",Celicne magnolije
395,Comedy Crime,"A regular girl, Veronica, tries to survive the social jungle of high school by sticking with the three most popular girls at school who are all called Heather. As she meets a sociopath named JD, her life spirals into a continuous cycle of hate, unintentional murder and indifference, as she exacts revenge on her enemies, also known as her best friends.",Heatherice
396,Comedy Crime,"Wealthy native Brit Lawrence Jamieson, living in Beaumont-sur-Mer on the French Riviera, earns most of his money through big cons on wealthy unsuspecting women. With the help of his associates, corrupt Police Inspector Andre, who provides him most of his intel, and his butler Arthur, he pulls scams such as pretending to be a foreign deposed Prince who needs money to finance a secret war to liberate his people. Beaumont-sur-Mer, and thus his world, is invaded by brash American Freddy Benson, another con man whose targets are also wealthy unsuspecting women. Lawrence believes Freddy is the Jackal, a con man whose true identity is unknown, but who is known to be working his way through Europe. While Lawrence works on thousands of dollars per scam, Freddy works only on tens or if he is lucky hundreds of dollars. Lawrence's efforts to get Freddy out of his territory are unsuccessful, so when Freddy figures out that Lawrence is a con man like he is, he decides to blackmail Lawrence to work ...",Prljavi pokvareni varalice
397,Comedy Drama Fantasy,"Josh Baskin would do anything to be big to hang out with his crush at the carnival. He finds a Zoltar machine, and he wishes to be big. After Zoltar tells him, ""his wish is granted"", Josh notices the machine is unplugged. He wakes up the next morning in an adult's body but he still has the same personality. With the help of his best friend, Billy, Josh learns how to act like a grown up. But as he gets a girlfriend and a fun job, he doesn't want to be a kid again. Will Josh stay big or become a 13 year old boy again?",Veliki
398,Comedy Horror,A mother and her two sons move to a small coast town in California. The town is plagued by bikers and some mysterious deaths. The younger boy makes friends with two other boys who claim to be vampire hunters while the older boy is drawn into the gang of bikers by a beautiful girl. The older boy starts sleeping days and staying out all night while the younger boy starts getting into trouble because of his friends' obsession.,Izgubljeni dječaci
399,Biography Comedy Drama,"A new Disc Jockey is shipped from Crete to Vietnam to bring humor to Armed Forces Radio. He turns the studio on its ear and becomes wildly popular with the troops but runs afoul of the middle management who think he isn't G.I. enough. While he is off the air, he tries to meet Vietnamese especially girls, and begins to have brushes with the real war that never appears on the radio.","Dobro jutro, Vijetname"
400,Adventure Comedy Sci-Fi,"The most acclaimed Star Trek adventure of all time with an important message. It is the 23rd century, and a mysterious alien probe is threatening Earth by evaporating the oceans and destroying the atmosphere. In their frantic attempt to save mankind, Admiral Kirk and his crew must time travel back to 1986 San Francisco where they find a world of punk, pizza and exact-change buses that are as alien to them as anything they have ever encountered in the far-off reaches of the galaxy. William Shatner and Leonard Nimoy return as Kirk and Spock, along with the entire Star Trek crew.",Zvjezdane staze IV: Putovanje kuci
401,Action Adventure Comedy,"Truck driver Jack Burton arrives in Chinatown, San Francisco, and goes to the airport with his Chinese friend Wang Chi to welcome his green-eyed fiancée Miao Yin who is arriving from China. However she is kidnapped on the arrival by a Chinese street gang and Jack and Wang chase the group. Soon they learn that the powerful evil sorcerer called David Lo Pan, who has been cursed more than two thousand years ago to exist without physical body, needs to marry a woman with green eyes to retrieve his physical body and Miao is the chosen one. Jack and Wang team-up with the lawyer Gracie Law, the bus driver and sorcerer apprentice Egg Shen and their friends and embark in a great adventure in the underground of Chinatown, where they face a world of magicians and magic, monsters and martial arts fighters.",Big Trouble in Little China
402,Comedy Crime Mystery,"Clue is a movie about seven guests, a butler, and a maid, who are all involved in a series of murders. The guests all meet at Hill House, where you learn that Professor Plum works in D.C., where everyone else lives. Colonel Mustard is a client of Miss Scarlet, who is the ex-employer of Yvette, the maid, who had an affair with the husband of Mrs. White, etc. Blackmailer Mr. Boddy gives each guest a weapon and tells them to kill butler Wadsworth to avoid being exposed. Add in Mrs. Peacock's craziness and Mr. Green's clumsiness, and meet a whole group tangled in a web of murder, lies, and hilarity.",Odgonetka
403,Comedy Fantasy Horror,"Minature green monsters tear through the small town of Kingston Falls. Hijinks ensue as a mild-mannered bank teller releases these hideous loonies after gaining a new pet and violating two of three simple rules: No water (violated), no food after midnight (violated), and no bright light. Hilarious mayhem and destruction in a town straight out of Norman Rockwell. So, when your washing machine blows up or your TV goes on the fritz, before you call the repair man, turn on all the lights and look under all the beds. 'Cause you never can tell, there just might be a gremlin in your house.",Gremlini
404,Action Comedy Crime,"Detroit cop Axel Foley is delighted when he receives a surprise visit from his best friend Mikey Tandino, who lives in California. Not long after Mikey arrives in Detroit, Mikey is killed, right in front of Axel, by a man named Zack. Axel follows Zack to Beverly Hills, California, where Beverly Hills police department Lieutenant Andrew Bogomil assigns Detective Billy Rosewood and Rosewood's partner, Sergeant John Taggart, to keep an eye on Axel. Axel visits his friend Jenny Summers, who works in an art gallery. With Jenny's help, Axel discovers that Zack works for Jenny's boss, Victor Maitland, the man who owns the art gallery. Maitland is a drug kingpin who is using the gallery as a front, and Maitland had Zack kill Mikey after Maitland accused Mikey of stealing some of Maitland's bonds. With the help of Jenny, Billy, and Taggart, Axel does what he can to make sure Maitland and Zack won't kill any more people.",Policajac s Beverly Hillsa
405,Comedy,"A Sho in the Kalahari desert encounters technology for the first time--in the shape of a Coke bottle. He takes it back to his people, and they use it for many tasks. The people start to fight over it, so he decides to return it to the God--where he thinks it came from. Meanwhile, we are introduced to a school teacher assigned to a small village, a despotic revolutionary, and a clumsy biologist.",Bogovi su pali na tjeme
406,Comedy Sport,"Comical goings on at an exclusive golf club. All the members are wealthy and eccentric, and all the staff are poor and slightly less eccentric. The main character is 'Danny'; he's a caddy who will do almost anything to raise money to go to college. There are many subplots, including the assistant green keeper's pursuit of a cute (obviously stuffed) gopher.",Luda partija golfa
407,Comedy Crime,"Charles Dreyfus escapes from the mental asylum and tries to kill Chief Inspector Jacques Clouseau. He doesn't succeed at first, so he takes on another strategy, namely to build a Doomsday machine and demand that someone else kills Jacques Clouseau, or Dreyfus will use the machine to wipe out whole cities and even whole countries... With about 22 assassins from all over the globe on his tail, Clouseau decides to find Dreyfus alone and put him back in the mental asylum.",Pink Panther ponovno napada
408,Comedy Sci-Fi,"Miles, a nebbishy clarinet player who also runs a health food store in NYC's Greenwich Village, is cryogenically frozen, and brought back - 200 years in the future, by anti-government radicals in order to assist them in their attempt to overthrow the oppressive government. When he goes off on his own, he begins to explore this brave new world, which has Orgasmatron booths to replace sex and confessional robots.",Sleeper
409,Comedy Crime,"This film is presented as a documentary on the life of an incompetent, petty criminal called Virgil Starkwell. It describes the early childhood and youth of Virgil, his failure at a musical career, and his obsession with bank robberies. The film uses a voice over narrative and interviews with his family, friends and acquaintances.",Take the Money and Run
410,Action Comedy Crime,"Charlie has a ""job"" to do. Having just left prison, he finds one of his friends has attempted a high risk job in Italy right under the nose of the Mafia. Charlie's friend doesn't get very far, so Charlie takes over the ""job"". Using three Mini Coopers, a couple of Jaguars, and a bus, he hopes to bring Torino to a standstill, steal the gold, and escape.",Dobar posao u Italiji
411,Animation Adventure Comedy,"Pongo and Perdita have a litter of 15 puppies. Cruella De Vil takes a fancy to the pups, and wants to get hold of them, as well as more pups, to make herself a lovely dalmatian skin coat... Cruella hires some thugs to kidnap the pups and hold them at her mansion. Will Pongo and Perdita find them in time ?",101 dalmatinac
412,Animation Adventure Comedy,"Lady, a golden cocker spaniel, meets up with a mongrel dog who calls himself the Tramp. He is obviously from the wrong side of town, but happenings at Lady's home make her decide to travel with him for a while. This turns out to be a bad move, as no dog is above the law.",Dama i skitnica
413,Biography Comedy Drama,A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.,Fighting with My Family
414,Biography Comedy Drama,None,Vice
415,Comedy Drama,"Christian is the respected curator of a contemporary art museum, a divorced but devoted father of two who drives an electric car and supports good causes. His next show is ""The Square"", an installation which invites passersby to altruism, reminding them of their role as responsible fellow human beings. But sometimes, it is difficult to live up to your own ideals: Christian's foolish response to the theft of his phone drags him into shameful situations. Meanwhile, the museum's PR agency has created an unexpected campaign for ""The Square"". The response is overblown and sends Christian, as well as the museum, into an existential crisis.",The Square
416,Comedy Drama History,"In early-1953 Moscow, under the Great Terror's heavy cloak of state paranoia, the ever-watchful Soviet leader, Joseph Stalin, collapses unexpectedly of a brain hemorrhage. Inevitably, when his body is discovered the following morning, a frenetic surge of raw panic spreads like a virus among the senior members of the Council of Ministers as they scramble to maintain order, weed out the competition, and, ultimately, take power. But in the middle of a gut-wrenching roller-coaster of incessant plotting, tireless machinations, and frail allegiances, absolutely no one is safe; not even the feared chief of the secret police, Lavrenti Beria. In the end, who will prevail after the death of Stalin?",Smrt Staljina
417,Comedy Crime Drama,"A coming of age comedy/drama for the post hip hop generation. Malcolm is a geek, carefully surviving life in The Bottoms, a tough neighborhood in Inglewood, CA filled with gangsters and drug dealers, while juggling his senior year of college applications, interviews and the SAT. His dream is to attend Harvard. A chance invitation to a big underground party leads Malcolm and his friends into an ""only in Los Angeles"" gritty adventure filled with offbeat characters and bad choices. If Malcolm can persevere, he'll go from being a geek, to being dope, to ultimately being himself.",Droga
418,Action Biography Comedy,"Barry Seal was just an ordinary pilot who worked for TWA before he was recruited by the CIA in 1978. His work in South America eventually caught the eye of the Medellín Cartel, associated with Pablo Escobar, who needed a man with his skill set. Barry became a drug trafficker, gun smuggler and money launderer. Soon acquiring the title, 'The gringo that always delivers'.",American Made
419,Comedy Drama Romance,"Meet the Borgens. William Borgens is an acclaimed author who hasn't written a word since his ex-wife Erica left him 3 years ago for another man. In between spying on Erica and casual romps with his married neighbour Tricia, Bill is dealing with the complexities of raising his teenage children Samantha and Rusty. Samantha is publishing her first novel and is determined to avoid love at all costs - after all she's seen what it has done to her parents. In between hook ups, she meets ""nice guy"" Lou who will stop at nothing to win her over. Rusty, is an aspiring fantasy writer and Stephen King aficionado, who is on a quest to gain 'life experiences'. He falls for the beautiful, but troubled Kate and gets his first taste of love and a broken heart. A tale of family, love (lost and found), and how endings can make new beginnings. There are no rewrites in life, only second chances.",Izgubljeni u ljubavi
420,Adventure Comedy Drama,"Joe Toy, on the verge of adolescence, finds himself increasingly frustrated by his single father, Frank's attempts to manage his life. Declaring his freedom once and for all, he escapes to a clearing in the woods with his best friend, Patrick, and a strange kid named Biaggio. He announces that they are going to build a house there, free from responsibility and parents. Once their makeshift abode is finished, the three young men find themselves masters of their own destiny, alone in the woods.",Kraljevi ljeta
421,Comedy Music Romance,"The Barden Bellas are a collegiate, all-girls a cappella singing group thriving on female pop songs and their perfect looks. After a disastrous failing at last year's finals, they are forced to regroup. Among the new recruits is freshman Beca, an independent, aspiring DJ with no interest in the college life. But after she meets Jesse, from the rival all-male a cappella group, Beca has a new outlook and takes it upon herself to help the Bellas find their new look and sound and get back into the competition.",Na putu do zvijezda
422,Comedy Crime,None,Sedam psihopata
423,Adventure Comedy Crime,"Loveless, jobless, possibly terminally ill, Frank has had enough of the downward spiral of America. With nothing left to lose, Frank takes his gun and offs the stupidest, cruelest, and most repellent members of society. He finds an unusual accomplice: 16-year-old Roxy, who shares his sense of rage and disenfranchisement.","Bože, blagoslovi Ameriku"
424,Biography Comedy Drama,"At the age of 38, Mark O'Brien, a man who uses an iron lung, decides he no longer wishes to be a virgin. With the help of his therapist and his priest, he contacts Cheryl Cohen-Greene, a professional sex surrogate and a typical soccer mom with a house, a mortgage and a husband. Inspired by a true story, The Sessions, follows the fascinating relationship which evolves between Cheryl and Mark as she takes him on his journey to manhood.",Seanse
425,Comedy Drama Fantasy,"Calvin is a genius novelist who begins to type a new novel on his manual typewriter about Ruby, his dream girl. He can't believe his eyes, because the next day, Ruby becomes a real person, and they begin to have a beautiful relationship together. If the relationship isn't perfect, all Calvin has to do is simply type the words on the page and Ruby's actions change to what he needs.",Ruby Sparks
426,Comedy Drama,"In New York's Brooklyn Bridge park, eleven year old Zachary strikes his eleven year old classmate Ethan. The boy's parents learn of the fight and meet to deal with the incident. Although the meeting starts civilized, it quickly degenerates after an unfortunate incident, and soon, their meeting is not only about their boys' fight, but also the couple's fitness as parents,",Bračne svađe
427,Comedy Romance,"From the age of 5 Rosie Dunne and Alex Stewart have been best friends, as they take on life they just end up getting separated time and time again. When it comes to love it's just everyone else but each other.... But when will they realise they are meant to be together?","Love, Rosie"
428,Comedy Drama Sport,"Disheartened attorney Mike Flaherty (Giamatti), who moonlights as a high school wrestling coach, stumbles across a star athlete through some questionable business dealings while trying to support his family. Just as it looks like he will get a double payday, the boy's mother shows up fresh from rehab and flat broke, threatening to derail everything.",Pobjeda na kvadrat
429,Comedy Drama Romance,"In 2003, 38-year-old graphic artist Oliver Fields has just lost his father Hal to cancer, 5 years after his mother Georgia's death. Oliver is naturally sullen because of his relationships with his parents growing up (especially his mother, who had a unique view of life) and watching their cordial but somewhat distant marital relationship, but he's more so now as he deals with his personal losses. He embarks on a relationship with French actress Anna, hoping that his re-energized relationship with Hal following Georgia's death, and Hal's new outlook on life, will show him how to act in a loving relationship. After Georgia's death, Hal came out of the closet and began to live with a new joie de vivre and have an open relationship with Andy, a much-younger man. Oliver's relationship with Anna has other obstacles, including her own vagabond lifestyle and Oliver inheriting Arthur, Hal's very needy Jack Russell terrier.",Početnici
430,Comedy Drama,None,Kolovoz u okrugu Osage
431,Animation Action Adventure,"After a year of being the dragon warrior, obesitized but fearless Po (Black) is a hero in China along with Crane (Cross), Mantis (Rogen), Monkey (Chan), Viper (Liu), Tigress (Jolie), and Shifu (Hoffman). But trouble pops out when villian Shen (Oldman) begins chaos. Everybody is ready to fight, but Po is unprepared when he learns Shen was his enemy in his infancy.",Kungfu panda 2
432,Action Comedy Crime,None,21 Jump Street
433,Animation Adventure Comedy,"Rango is a pet chameleon always on the lookout for action and adventure, except the fake kind, where he directs it and acts in it. After a car accident, he winds up in an old western town called Dirt. What this town needs the most is water, but they also need a hero and a sheriff. The thirsty Rango instantly takes on the role of both and selfishly agrees to take on the case of their missing water.",Rango
434,Comedy Drama Romance,"Soon after moving in, Beth, a brainy, beautiful writer damaged from a past relationship encounters Adam, the handsome, but odd, fellow in the downstairs apartment whose awkwardness is perplexing. Beth and Adam's ultimate connection leads to a tricky relationship that exemplifies something universal: truly reaching another person means bravely stretching into uncomfortable territory and the resulting shake-up can be liberating.",Adam
435,Comedy Drama Music,"Have you ever stopped to think if the most ordinary, uninteresting, unobtrusive man you might see on the road or around you might have a love story to tell? Maybe not. How can an ordinary man have a breathtaking, goose flesh igniting, awe inspiring love story of all things to tell? This is what happened to Surinder Sahni (Shahrukh Khan) - a simple, clean hearted, honest man, leading a humdrum life, when he meets his total opposite and finds love in the flamboyant, fun-loving, vivacious - Taani (Anushka Sharma) for whom the whole world is her canvas and she paints her own life with the colours of rainbow all until unforeseen circumstances changes it all and brings them together. What follows is a journey filled with laughter, tears, joy, pain, music, dance and a lot of love. A journey that makes us believe that there is an extraordinary love story in every ordinary jodi (couple).",Rab Ne Bana Di Jodi
436,Comedy Romance,"Attempting to impress his ideologies on religion, relationships, and the randomness (and worthlessness) of existence, lifelong New York resident Boris Yellnikoff rants to anyone who will listen, including the audience. But when he begrudgingly allows naive Mississippi runaway Melodie St. Ann Celestine to live in his apartment, his reclusive rages give way to an unlikely friendship and Boris begins to mold the impressionable young girl's worldly views to match his own. When it comes to love, ""whatever works"" is his motto, but his already perplexed life complicates itself further when Melodie's parents eventually track her down.",Što god uspije
437,Action Comedy Crime,"Avid movie-watcher and video store clerk Bazil has had his life all but ruined by weapons of war. His father was killed by a landmine in Morocco and one fateful night a stray bullet from a nearby shootout embeds itself in his skull, leaving him on the verge of instantaneous death. Losing his job and his home, Bazil wanders the streets until he meets Slammer, a pardoned convict who introduces him to a band of eccentric junkyard dealers including Calculator, a math expert and statistician, Buster, a record-holder in human cannonball feats, Tiny Pete, an artistic craftsman of automatons, and Elastic Girl, a sassy contortionist. When chance reveals to Bazil the two weapons manufacturers responsible for building the instruments of his destruction, he constructs a complex scheme for revenge that his newfound family is all too happy to help set in motion.",Micmacs à tire-larigot
438,Action Comedy Crime,"Between his tax problems and his legal battle with his wife for the custody of his daughter, these are hard times for the action movie star who finds that even Steven Seagal has pinched a role from him! In JCVD, Jean-Claude Van Damme returns to the country of his birth to seek the peace and tranquility he can no longer enjoy in the United States.",JCVD
439,Adventure Comedy Family,"A young Peruvian bear with a passion for all things British travels to London in search of a home. Finding himself lost and alone at Paddington Station, he begins to realize that city life is not all he had imagined - until he meets the kind Brown family, who read the label around his neck ('Please look after this bear. Thank you.') and offer him a temporary haven. It looks as though his luck has changed until this rarest of bears catches the eye of a museum taxidermist.",Paddington
440,Adventure Comedy Drama,"A year after the accidental death of their father, three brothers -- each suffering from depression - meet for a train trip across India. Francis, the eldest, has organized it. The brothers argue, sulk, resent each other, and fight. The youngest, Jack, estranged from his girlfriend, is attracted to one of the train's attendants. Peter has left his pregnant wife at home, and he buys a venomous snake. After a few days, Francis discloses their surprising and disconcerting destination. Amid foreign surroundings, can the brothers sort out their differences? A funeral, a meditation, a hilltop ritual, and the Bengal Lancer figure in the reconciliation.",Darjeeling d.o.o.
441,Comedy Drama Romance,"Romantic comedy: Will Hayes, a 30-something Manhattan dad is in the midst of a divorce when his 10 year old daughter, Maya, starts to question him about his life before marriage. Maya wants to know absolutely everything about how her parents met and fell in love. Will's story begins in 1992, as a young, starry-eyed aspiring politician who moves to New York from Wisconsin in order to work on the Clinton campaign. For Maya, Will relives his past as a idealistic young man learning the ins and outs of big city politics, and recounts the history of his romantic relationships with three very different women. On the campaign, Will's best buddy is Russell McCormack. They not only have similar political aspirations, they share the same type of girl problems, too. Will hopelessly attempts a ""PG"" version of his story for his daughter ad changes the names so Maya has to guess who he finally married. Is her mother Will's college sweetheart, the dependable girl next-door Emily? Is she his longtime ...",Koja je ona prava?
442,Comedy Drama Romance,"Peter is a composer and a likable sad sack who's devastated when his girlfriend of five years, Sarah Marshall, the star of a cheesy CSI-style crime show, dumps him. He weeps, he rails, he mopes. Finally, his step-brother Brian suggests Hawaii, so Peter heads for a resort on Oahu where, as he's checking in, he sees Sarah and her new beau, Aldous, a polymorphously perverse English rocker. The weeping and moping start again, until Peter is rescued by Rachel, a thoughtful hotel clerk who invites him to a luau and to hang out. Although he constantly runs into Sarah and Aldous, Peter starts to come alive again. Will Sarah realize what she's lost, and what about Rachel?",Preboljeti Sarah Marshall
443,Comedy Drama,"Jon and Wendy Savage are two siblings who have spent their adult years trying to recover from the abuse of their abusive father, Lenny Savage. Suddenly, a call comes in that his girlfriend has died, he cannot care for himself with his dementia and her family is dumping him on his children. Despite the fact Jon and Wendy have not spoken to Lenny for twenty years and he is even more loathsome than ever, the Savage siblings feel obliged to take care of him. Now together, brother and sister must come to terms with the new and painful responsibilities with their father now affecting their lives even as they struggle with their own personal demons Lenny helped create.",The Savages
444,Animation Action Adventure,"""The Croods"" are an eccentric family of cavemen, who survive the harsh terrain by living accordingly to a strict set of rules. But when their home is destroyed in the wake of an impending disaster known as ""The End"", they are forced to leave their home of shelter and security, and into the wilderness of the unknown to find a new home.",Croods
445,Comedy Drama Romance,"When art student Ben Willis breaks up with his girlfriend Suzy, he develops chronic insomnia after finding out how quickly she moved on. To pass the long hours of the night, he starts working the late night shift at the local supermarket. There he meets a colorful cast of characters, all of whom have their own 'art' in dealing with the boredom of an eight-hour-shift. Ben's art is that he imagines himself stopping time. This way, he can appreciate the artistic beauty of the frozen world and the people inside it - especially Sharon, the pretty and quiet checkout girl, who perhaps holds the answer to solving the problem of Ben's insomnia.",Cashback
446,Comedy Drama Mystery,"The resolutely single Don Johnston has just been dumped by his latest lover, Sherry. Don resigns himself to being alone yet again and left to his own devices. Instead, he is compelled to reflect on his past when he receives by mail a mysterious pink letter. It is from an anonymous former lover and informs him that he has a 19-year-old son who may now be looking for his father. Don is urged to investigate this ""mystery"" by his closest friend and neighbor, Winston, an amateur sleuth and family man. Hesitant to travel at all, Don nonetheless embarks on a cross-country trek in search of clues from four former flames. Unannounced visits to each of these unique women hold new surprises for Don as he haphazardly confronts both his past and, consequently, his present.",Slomljeno cvijece
447,Action Comedy,"The North American counter-terrorism force Team America attacks a group of terrorists in Paris. Later, the leader of the organization, Spottswoode, invites the famous Broadway actor Gary Johnston to join his world police and work undercover in Cairo, infiltrating a terrorist organization in the hope they will disclose their plan of destroying the world. Team America destroy the cell of terrorists, but then the Panama Canal is attacked by the criminals as a payback. Gary feels responsible for the death of many innocents and leaves the counter-terrorism organization. When the leader of North Korea, Kim Jong Il, joins a group of pacifist actors and actresses with the intention of using weapons of massive destruction, Team America tries to avoid the destruction of the world.",Team America: World Police
448,Comedy,"In 1970s San Diego, journalism was a well respected profession and people actually cared about what they saw on TV. And the top rated anchor man in the city is Ron Burgundy. He enjoys his run at the top, and has for the last five years. And his news team is equally as good as he is. Professional jock and former professional baseball player Champ Kind handles the sports, the curiously dim witted Brick Tamland - who's a few channels short of a cable subscription - handles the weather, and ladies' man Brian Fantana - whose collection of fine scents would be in the Guinness Book Of Records - handles the on-field reporting. But now all that is about to change forever. The TV station Burgundy works for, Channel 4, has embraced diversity and has hired a beautiful new female anchor named Veronica Corningstone. While Ron Burgundy and the rest of the Channel 4 news team enjoys fighting with competitors, drinking, and flirting with the ladies, Veronica quietly climbs her way to the top. And ...",Voditelj uzvraća udarac
449,Comedy Drama Fantasy,"After his impetuous musician girlfriend, Samantha, dies in an accident shortly after they had a fight (and nearly broke up), a grief-stricken British businessman, Ian Wyndham, living in London gets a chance to relive the day all over again, in the hope of changing the events that led up to her getting killed.",If Only
450,Comedy Crime Musical,Murderesses Velma Kelly (a chanteuse and tease who killed her husband and sister after finding them in bed together) and Roxie Hart (who killed her boyfriend when she discovered he wasn't going to make her a star) find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,Chicago
451,Animation Adventure Comedy,"Shrek has rescued Princess Fiona, got married, and now is time to meet the parents. Shrek, Fiona, and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. It's not just the family who are unhappy. Prince Charming returns from a failed attempt at rescuing Fiona, and works alongside his mother, the Fairy Godmother, to try and find a way to get Shrek away from Fiona.",Shrek 2
452,Animation Adventure Comedy,"In a place far, far away, illegal genetic experiment #626 is detected: Ruthless scientist Dr. Jumba Jookiba has created a strong, intelligent, nearly indestructible and aggressive being with only one known weakness: The high density of his body makes it impossible for the experiment to swim in water. The scientist is sentenced to jail by the Grand Council of the Galactic Federation. The experiment is supposed to be transported to a prison asteroid, yet manages to escape Captain Gantu, who was supposed to deliver him there. With a stolen police cruiser (the red one), the destructive being races towards a little and already doomed planet: Earth. Stranded on Hawaii, experiment #626 can't actually do much harm: water all around, no big cities and two well-equipped representatives of the Galactic Federation already following close behind to catch him again. But Dr. Jookiba and the Earth expert Pleakley never could have guessed that earth girl Lilo adopts the experiment as dog, gives him ...",Lilo i Stitch
453,Comedy Drama,"Warren Schmidt has led a safe, predictable life working in the insurance industry in Omaha, Nebr. for many years, yet now faces retirement. At the same time he is forced to take a hard look at his wife, his life and his relationship with his estranged daughter. An often hilarious series of events follow as Schmidt embarks on an unpredictable RV journey to attend his daughter's wedding in Denver.",About Schmidt
454,Animation Comedy Family,"In this update of Disney's masterpiece film mixture of animation and music, new interpretations of great works of music are presented. It begins with an abstract battle of light and darkness set to the music of Beethoveen's Fifth Symphony. Then we see the adventures of a humpback whale calf and his pod set to ""The Pines of Rome."" Next is the humorous story of several lives in 1930's New York City, scored with ""Rhapsody in Blue."" Following is a musical telling of the fairy tale, ""The Steadfast Tin Soldier"" set to Dmitri Shostakovich's Piano Concerto No. 2. Then a goofy flamingo causes havoc in his flock with his yo-yo to the tune of the finale of ""Carnival of the Animals."" This is followed by the classic sequence from the original film, ""The Sorcerer's Apprentice"" starring Mickey Mouse and followed by ""Pomp and Circumstance"" starring Donald Duck as a harried assistant to Noah on his Ark. Finally, we see the awesome tale of the life, death, and renewal of a forest in a sequence ...",Fantazija 2000
